id;name;continent;description;gdp_rank;population;official_languages;demand_level;avg_salary_usd;growth_trajectory;icon_emoji;keywords;top_industries;top_sectors;top_domains;top_careers;top_job_roles;top_skills;top_subjects;top_universities;top_courses;soft_skills_in_demand;interests;created_at
cec43a7b-0b62-48e1-b420-d6a078044f5a;New Zealand;Oceania;A country consisting of two main islands in the southwestern Pacific Ocean.;52;5,080,912;"[""English"",""Māori""]";Medium;50000;Stable;🇳🇿;"[""agriculture"",""tourism"",""technology"",""film industry"",""renewable energy""]";"[""Agriculture"",""Tourism"",""Technology"",""Film Production"",""Manufacturing""]";"[""Agribusiness"",""Services"",""Information Technology"",""Creative Industries"",""Construction""]";"[""Agricultural Science"",""Business Administration"",""Computer Science"",""Environmental Science"",""Tourism Management""]";"[""Tourism Manager"",""Accountant"",""Agronomist"",""Software Developer"",""Film Editor""]";"[""Manager"",""Developer"",""Specialist"",""Analyst"",""Technician""]";"[""New Zealand English"",""Tourism Marketing"",""Sustainability"",""Digital Marketing"",""Agricultural Management""]";"[""Agriculture"",""Business"",""Computer Science"",""Tourism"",""Environmental Studies""]";"[""University of Auckland"",""Victoria University of Wellington"",""University of Otago"",""University of Canterbury"",""Massey University"",""University of New South Wales"",""New York University""]";"[""Agriculture"",""Business Management"",""Computer Science"",""Tourism"",""Environmental Science""]";"[""Communication"",""Adaptability"",""Problem-Solving"",""Teamwork"",""Customer Service""]";"[""Sustainable Agriculture"",""Tourism Promotion"",""Tech Innovation"",""Film Industry"",""Renewable Energy""]";2026-04-14 04:56:42.003429+00
2ca54cf0-3447-4d97-be27-576c77d7d71f;Singapore;Asia;A sovereign island city-state in maritime Southeast Asia.;36;5,896,000;"[""English"",""Malay"",""Mandarin Chinese"",""Tamil""]";Very High;70000;Stable;🇸🇬;"[""financial hub"",""tech innovation"",""logistics"",""global trade""]";"[""Finance"",""Biotechnology"",""Information Technology"",""Manufacturing""]";"[""Financial Services"",""Life Sciences"",""Technology"",""Logistics""]";"[""Finance"",""Biotechnology"",""Computer Science"",""International Business""]";"[""Software Engineer"",""Financial Analyst"",""Data Scientist"",""Biotech Researcher""]";"[""Analyst"",""Engineer"",""Manager"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Financial Acumen"",""Analytical Skills"",""Communication""]";"[""Finance"",""Biotechnology"",""Computer Science"",""Economics""]";"[""National University of Singapore"",""Nanyang Technological University (NTU)"",""National University of Singapore (NUS)"",""Singapore Management University (SMU)"",""Nanyang Technological University""]";"[""Finance"",""Biotechnology"",""Computer Science"",""Information Systems""]";"[""Adaptability"",""Teamwork"",""Problem-Solving"",""Cross-cultural Communication""]";"[""Finance"",""Technology"",""Biotech"",""Global Business""]";2026-04-14 04:56:53.185028+00
2cfc8c0f-cf56-40ee-be58-6fc4f36f4f04;Kazakhstan;Asia/Europe;A landlocked country in Central Asia.;54;19,000,000;"[""Kazakh"",""Russian""]";Medium;35000;Moderate;🇰🇿;"[""oil and gas"",""minerals"",""large territory"",""geopolitics""]";"[""Oil and Gas"",""Mining"",""Agriculture"",""Information Technology""]";"[""Energy"",""Resources"",""Agribusiness"",""Technology""]";"[""Petroleum Engineering"",""Mining Engineering"",""Computer Science"",""Business Administration"",""Economics""]";"[""Project Manager"",""Mining Engineer"",""Software Developer"",""Petroleum Engineer"",""Accountant""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist""]";"[""Adaptability"",""Problem-Solving"",""Technical Skills"",""Analytical Skills""]";"[""Petroleum Engineering"",""Mining Engineering"",""Computer Science"",""Business"",""Economics""]";"[""L.N. Gumilyov Eurasian National University"",""Al-Farabi Kazakh National University"",""Kazakh National Technical University""]";"[""Petroleum Engineering"",""Mining Engineering"",""Computer Science"",""Business Administration""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""Energy"",""Mining"",""Technology"",""Logistics""]";2026-04-14 04:56:55.457424+00
2f4fbebb-93ae-4ff2-9fe5-ac62ab3aab85;Malta;;;;;;High;$110,000;Stable;🌍;;;;;;;;;;;;;2026-04-27 04:22:19.979289+00
584b38ff-adef-49b3-abac-ed147fdf11b7;Hong Kong;Asia;A special administrative region of China.;56;7,500,707;"[""Chinese"",""English""]";High;60000;Stable;🇭🇰;"[""finance"",""trade"",""logistics"",""tourism"",""technology""]";"[""Finance"",""Trade"",""Logistics"",""Tourism"",""Professional Services""]";"[""Banking"",""Financial Services"",""Port Operations"",""Hospitality"",""Information Technology""]";"[""Finance"",""Economics"",""Business Administration"",""Law"",""Computer Science""]";"[""Logistics Manager"",""Financial Analyst"",""Lawyer"",""Investment Banker"",""Software Developer""]";"[""Analyst"",""Manager"",""Professional"",""Developer"",""Consultant""]";"[""Trade Finance"",""Financial Analysis"",""Risk Management"",""English Language"",""Cantonese Language""]";"[""Finance"",""Economics"",""Business"",""Law"",""Computer Science""]";"[""University of Hong Kong"",""Chinese University of Hong Kong"",""City University of Hong Kong"",""Hong Kong University of Science and Technology"",""Hong Kong Baptist University""]";"[""Finance"",""Economics"",""Business Administration"",""Computer Science"",""Law""]";"[""Communication"",""Cross-Cultural Competence"",""Problem-Solving"",""Adaptability"",""Teamwork""]";"[""International Finance"",""Global Trade"",""Logistics Hub"",""Professional Services"",""Technology Adoption""]";2026-04-14 04:56:49.205507+00
90b533bc-f579-4f71-996a-a94262d82f97;Grenada;;;;;;High;105000;Stable Growth;🌍;;"[""Renewable Energy"",""FinTech"",""Broadcasting""]";;"[""Graphic Design"",""Entrepreneurship"",""Energy & Renewables"",""Forensic Science"",""Digital Forensics"",""Product Management""]";"[""Renewable Energy"",""Entrepreneurship"",""Graphic Design""]";"[""Graphic Designer"",""Forensic Accountant"",""Product Manager""]";"[""Graphic Design"",""Growth Hacking""]";"[""Graphic Design"",""Entrepreneurship"",""Digital Forensics"",""Computer Graphics""]";;"[""Strategy & Growth Programs"",""Growth Hacking Foundations"",""Entrepreneurship Essentials"",""Digital Forensics Essentials"",""Fundamentals of Graphic Design"",""Renewable Energy Specialization""]";"[""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving"",""Leadership"",""Organization"",""Attention to Detail"",""Creativity"",""creativity"",""Communication"",""analytical"",""Numeracy"",""precision"",""service"",""planning"",""Technical Aptitude"",""negotiation"",""problem-solving"",""Logical Thinking"",""empathy"",""public health"",""Critical Thinking"",""Analytical Thinking""]";"[""environment"",""energy"",""Environment"",""Sustainability"",""Technology"",""Business"",""Management"",""Productivity"",""Data"",""Design"",""Art"",""Visuals"",""marketing"",""Marketing"",""Online"",""finance"",""Finance"",""Accounting"",""Numbers"",""law"",""policy"",""risk"",""business"",""technology""]";2026-04-27 04:22:19.979289+00
52f416bf-752f-4d63-82a2-cefacf550d51;Croatia;;;;;;High;$85,000;Stable;🌍;;"[""K-12 Education"",""Higher Education"",""International Schools"",""Educational Publishing""]";"[""Education"",""K-12 Education"",""Higher Education""]";"[""Criminal Justice"",""Education & Teaching"",""Translation Studies""]";"[""Journalism & Media"",""Education & Teaching"",""Diplomacy & International Relations""]";"[""Lawyer"",""Immigration Lawyer""]";;"[""Education"",""Criminal Law"",""International Law"",""Special Education"",""Criminal Procedure""]";"[""Columbia University"",""Georgia State University"",""University of Pennsylvania"",""University of Southern California""]";"[""First Aid & CPR Certification"",""Negotiation Mastery""]";"[""creativity"",""empathy"",""communication"",""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""service"",""precision"",""negotiation"",""planning"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking""]";"[""media"",""education"",""technology"",""teaching"",""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""law"",""property"",""psychology"",""engineering"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding""]";2026-04-27 04:22:19.979289+00
82d43001-917b-4b8d-85b1-27a2458e1bea;China;Asia;A country in East Asia. It is the world's most populous country.;2;1,410,000,000;"[""Mandarin Chinese""]";High;40000;High;🇨🇳;"[""manufacturing"",""technology"",""economy"",""ai""]";"[""Manufacturing"",""Information Technology"",""Automotive"",""E-commerce""]";"[""Manufacturing"",""Technology"",""Services"",""Finance""]";"[""Computer Science"",""Software Engineering"",""Electrical Engineering"",""Business Administration""]";"[""Software Engineer"",""AI Researcher"",""Mechanical Engineer"",""Data Scientist""]";"[""Engineer"",""Developer"",""Manager"",""Analyst""]";"[""Data Analysis"",""Problem-Solving"",""Programming"",""AI""]";"[""Computer Science"",""Engineering"",""Business"",""Artificial Intelligence""]";"[""Peking University"",""Tsinghua University"",""Fudan University"",""Zhejiang University"",""Shanghai Jiao Tong University"",""East China Normal University"",""Ocean University of China""]";"[""Computer Science"",""Software Engineering"",""Electrical Engineering"",""Artificial Intelligence"",""Business Administration""]";"[""Adaptability"",""Teamwork"",""Communication"",""Problem-Solving""]";"[""Technology"",""AI"",""Manufacturing"",""E-commerce""]";2026-04-14 04:56:59.947691+00
3640d781-21f0-4047-bd48-2a8ed1a9844e;Chile;South America;A long, narrow country occupying the western edge of South America.;46;19,500,000;"[""Spanish""]";Medium;38000;Moderate;🇨🇱;"[""copper mining"",""agriculture"",""wine"",""tech growth""]";"[""Mining"",""Agriculture"",""Forestry"",""Information Technology""]";"[""Resources"",""Agribusiness"",""Services"",""Manufacturing""]";"[""Mining Engineering"",""Agricultural Science"",""Computer Science"",""Business Administration""]";"[""Mining Engineer"",""Agricultural Scientist"",""Software Developer"",""Business Analyst""]";"[""Engineer"",""Scientist"",""Developer"",""Analyst""]";"[""Problem-Solving"",""Technical Skills"",""Analytical Skills"",""Communication""]";"[""Mining Engineering"",""Agricultural Science"",""Computer Science"",""Business""]";"[""University of Concepcion"",""Pontifical Catholic University of Chile"",""University of Chile"",""Pontificia Universidad Católica de Chile"",""Pontifical Catholic University Chile""]";"[""Mining Engineering"",""Agricultural Science"",""Computer Science"",""Business Administration""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""Mining"",""Agriculture"",""Technology"",""Finance""]";2026-04-14 04:56:56.782416+00
25b4e1c7-2576-4b9a-aacf-2c2c86008519;Japan;Asia;An island country in East Asia.;3;125,000,000;"[""Japanese""]";High;75000;Stable;🇯🇵;"[""technology"",""automotive"",""robotics"",""aging population""]";"[""Automotive"",""Electronics"",""Robotics"",""Machinery""]";"[""Manufacturing"",""Technology"",""Services"",""Automation""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Computer Science"",""Robotics"",""Materials Science"",""Economics""]";"[""Automotive Engineer"",""Mechanical Engineer"",""Robotics Engineer"",""Software Developer"",""Financial Analyst""]";"[""Engineer"",""Technician"",""Manager"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Innovation"",""Precision""]";"[""Engineering"",""Computer Science"",""Robotics"",""Physics"",""Materials Science"",""Economics""]";"[""Osaka University"",""Kyoto University"",""University of Tokyo""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Computer Science"",""Robotics"",""Materials Science""]";"[""Teamwork"",""Attention to Detail"",""Problem-Solving"",""Adaptability""]";"[""Technology"",""Automotive"",""Robotics"",""Manufacturing""]";2026-04-14 04:56:58.487821+00
6e3d2d00-67b9-435e-bbc3-c59ca6bd78f2;Qatar;Asia;A peninsular Arab country with a rich heritage and a focus on development.;51;2,881,060;"[""Arabic""]";High;60000;Diversifying;🇶🇦;"[""oil and gas"",""LNG"",""construction"",""finance"",""tourism""]";"[""Oil and Gas"",""Liquefied Natural Gas (LNG)"",""Construction"",""Finance"",""Tourism""]";"[""Energy"",""Construction"",""Financial Services"",""Hospitality"",""Technology""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Civil Engineering"",""Finance"",""Business Administration""]";"[""Petroleum Engineer"",""Civil Engineer"",""LNG Specialist"",""Project Manager"",""Financial Analyst""]";"[""Engineer"",""Specialist"",""Analyst"",""Manager"",""Consultant""]";"[""Finance"",""Arabic Language"",""LNG Operations"",""Project Management"",""English Language""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Finance"",""Business"",""Economics""]";"[""University College London - Qatar"",""Qatar University"",""Texas A&M University at Qatar"",""Carnegie Mellon University in Qatar"",""Weill Cornell Medicine - Qatar"",""Carnegie Mellon University Qatar"",""Northwestern University Qatar""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Business Administration"",""Finance"",""Computer Science""]";"[""Adaptability"",""Problem-Solving"",""Communication"",""Teamwork"",""Multiculturalism""]";"[""LNG Production"",""World Cup Legacy"",""Economic Diversification"",""Technology"",""Tourism""]";2026-04-14 04:56:47.879237+00
35355fb5-1ec0-4582-8390-006eade8d3a6;Gabon;;;;;;High;$95,000;Essential infrastructure demand;🌍;;"[""Oil & Gas"",""Natural Gas""]";;;;;;;;;"[""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""empathy"",""public health"",""analytical"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""research""]";"[""environment"",""energy"",""Environment"",""Sustainability"",""Technology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film""]";2026-04-27 04:22:19.979289+00
7f28c8e1-6f23-4657-8a89-d1be1a750f87;Kuwait;;;;;;Medium;90000;Stable Growth;🌍;;;;"[""Public Administration"",""Islamic Studies""]";;"[""Petroleum Engineer""]";;;;;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""research"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""creativity"",""Creativity"",""service""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""math"",""Data Science"",""AI"",""Data"",""Business"",""Visuals"",""Mathematics"",""Science"",""Productivity"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health""]";2026-04-27 04:22:19.979289+00
58605854-2795-4036-aff7-655829630cc5;Laos;;;;;;High;140000;Stable;🌍;;"[""Language Services"",""Green Hydrogen"",""Hydropower"",""Non-Profit & NGOs""]";"[""Natural Language Processing"",""Disaster Relief"",""Clean Cooking""]";"[""Law & Legal Studies"",""Public Administration""]";"[""Translator""]";"[""Logistics Manager""]";"[""Natural Language Processing""]";"[""Law"",""International Law""]";;;"[""languages"",""planning"",""Leadership"",""Organization"",""Attention to Detail"",""creativity"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Creativity"",""empathy"",""communication"",""analytical"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence""]";"[""languages"",""operations"",""Business"",""Management"",""Productivity"",""Data"",""film"",""arts"",""media"",""fashion"",""beauty"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Design"",""Art"",""Visuals"",""education"",""teaching"",""Mathematics""]";2026-04-27 04:22:19.979289+00
712bbe5d-3c41-4c71-95ab-d5628856178b;China;Asia;A unitary sovereign state. It is the world's most populous country, with a population exceeding 1.4 billion.;2;1,444,216,107;"[""Mandarin Chinese""]";Very High;15000;Rapid;🇨🇳;"[""manufacturing"",""technology"",""e-commerce"",""population"",""economy""]";"[""Electronics Manufacturing"",""Automotive"",""E-commerce"",""Telecommunications"",""Textiles"",""Information Technology"",""Internet of Things""]";"[""Consumer Electronics"",""Automotive Manufacturing"",""Online Retail"",""Information Technology"",""Apparel"",""Manufacturing""]";"[""Electrical Engineering"",""Computer Science"",""Business Management"",""International Trade"",""Materials Science"",""Business Administration"",""Software Engineering""]";"[""Supply Chain Manager"",""Manufacturing Engineer"",""E-commerce Specialist"",""Software Developer"",""Sales Manager"",""Data Scientist""]";"[""Engineer"",""Developer"",""Manager"",""Specialist"",""Technician""]";"[""Manufacturing Processes"",""Mandarin"",""Supply Chain Management"",""Digital Marketing"",""Quality Control"",""Data Analysis""]";"[""Engineering"",""Computer Science"",""Business"",""Economics"",""International Relations"",""Artificial Intelligence""]";"[""Peking University"",""Tsinghua University"",""Fudan University"",""Zhejiang University"",""Shanghai Jiao Tong University"",""East China Normal University"",""Ocean University of China"",""Charles University Prague""]";"[""Computer Science"",""Electrical Engineering"",""Business Administration"",""International Trade"",""Mechanical Engineering""]";"[""Adaptability"",""Teamwork"",""Problem-Solving"",""Attention to Detail"",""Communication""]";"[""Manufacturing Excellence"",""Technological Advancement"",""E-commerce Growth"",""Urban Development"",""Global Trade""]";2026-04-14 04:56:36.112429+00
aba024be-8849-4004-b1a5-3df7274a6f8d;Liechtenstein;;;;;;High;60000;Stable;🌍;;;;;;;;;"[""Institut Polytechnique de Paris""]";;"[""research"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""Aerospace"",""Automotive"",""Luxury"",""Technology"",""Tourism""]";2026-04-27 04:22:19.979289+00
d2714908-c71a-4b47-bcfb-e515bd8f64ee;Andorra;;;;;;High;$60,000;Steady;🌍;;"[""Fertilizers""]";;"[""Public Administration""]";"[""Translator""]";;;;;"[""Justice with Michael Sandel""]";"[""languages"",""research"",""systems thinking"",""precision"",""safety"",""analytical"",""innovation"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""empathy"",""planning"",""negotiation"",""problem-solving"",""Communication"",""Attention to Detail"",""Organization"",""discipline"",""patience""]";"[""languages"",""biology"",""environment"",""making"",""ocean"",""research"",""geology"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""medicine"",""health"",""animals"",""engineering""]";2026-04-27 04:22:19.979289+00
4884b37b-a9a9-437c-9e79-0c51ecdd840b;France;Europe;A country primarily located in Western Europe.;7;65,000,000;"[""French""]";High;60000;Stable;🇫🇷;"[""luxury goods"",""automotive"",""aerospace"",""tourism"",""tech startups""]";"[""Aerospace"",""Automotive"",""Luxury Goods"",""Information Technology"",""Pharmaceuticals""]";"[""Manufacturing"",""Services"",""Technology"",""Luxury Market""]";"[""Aerospace Engineering"",""Mechanical Engineering"",""Computer Science"",""Business Administration""]";"[""Aerospace Engineer"",""Mechanical Engineer"",""Data Scientist"",""Software Developer""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Innovation"",""Creativity"",""Project Management"",""Data Analysis""]";"[""Aerospace Engineering"",""Mechanical Engineering"",""Computer Science"",""Business"",""Fashion Design""]";"[""Sorbonne University"",""Institut Polytechnique de Paris"",""Université PSL""]";"[""Aerospace Engineering"",""Mechanical Engineering"",""Computer Science"",""Business Administration"",""Luxury Management""]";"[""Creativity"",""Adaptability"",""Teamwork"",""Communication""]";"[""Aerospace"",""Automotive"",""Luxury"",""Technology"",""Tourism""]";2026-04-14 04:57:00.13692+00
65f2dbd0-3f11-48de-8d44-a9ba28bef733;Central African Republic;;;;;;High;$110,000;Stable;🌍;;;;"[""Criminal Justice""]";;;;"[""African Studies""]";"[""Central European University""]";;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""empathy"",""research"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""precision"",""creativity"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""Analytical Skills"",""Critical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""law"",""Technology"",""Security"",""Computers"",""medicine"",""health"",""biology"",""engineering"",""property"",""technology"",""coding"",""Programming"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior""]";2026-04-27 04:22:19.979289+00
23cdaae4-b31b-410b-a417-4fd93c19e8f1;India;Asia;A country in South Asia. It is the world's largest democracy by electoral process.;6;1,393,409,038;"[""Hindi"",""English""]";Very High;10000;Rapid;🇮🇳;"[""IT services"",""manufacturing"",""agriculture"",""pharmaceuticals"",""startup ecosystem""]";"[""Information Technology"",""Manufacturing"",""Automotive"",""Pharmaceuticals"",""Agriculture""]";"[""Software Services"",""Automotive Manufacturing"",""Retail"",""Healthcare"",""Biotechnology""]";"[""Computer Science"",""Engineering"",""Business Administration"",""Data Science"",""Biotechnology""]";"[""Software Engineer"",""Mechanical Engineer"",""Data Scientist"",""Management Consultant"",""Doctor""]";"[""Engineer"",""Developer"",""Analyst"",""Manager"",""Consultant""]";"[""Data Analysis"",""Problem-Solving"",""Programming Languages"",""Communication"",""Cloud Computing""]";"[""Computer Science"",""Engineering"",""Business"",""Economics"",""Medicine""]";"[""IIT Kharagpur"",""Jawaharlal Nehru University"",""TISS Mumbai"",""Ashoka University"",""BITS Pilani"",""Indian Institute of Technology Bombay"",""FTII Pune"",""Delhi University"",""All India Institute of Medical Sciences"",""Indian Institute of Technology Delhi"",""NLS Bangalore"",""University of Delhi"",""JNU Delhi"",""IIM Ahmedabad"",""BHU Varanasi"",""IIT Kanpur"",""Indian Institute of Technology Madras"",""Indian Institute of Science"",""NID Ahmedabad""]";"[""Computer Science Engineering"",""Electrical Engineering"",""Mechanical Engineering"",""Business Management"",""Data Science""]";"[""Adaptability"",""Problem-Solving"",""Communication"",""Teamwork"",""Innovation""]";"[""IT Services"",""Startup Growth"",""Manufacturing Expansion"",""Pharmaceutical Research"",""Digital India""]";2026-04-14 04:56:37.633825+00
65760b57-2f3e-4c9e-a402-d66a8838a2d5;Cameroon;;;;;;High;$70,000;Strong Growth;🌍;;"[""Non-Profit & NGOs"",""Non-Profit Healthcare""]";"[""Water & Sanitation"",""Non-Profit"",""Emergency Care""]";"[""Public Administration"",""Nutrition & Dietetics"",""Emergency Medicine"",""Mass Communication""]";"[""Urban Farmer"",""Education & Teaching"",""Restoration Ecologist"",""Marine Conservation Biologist""]";"[""Conservation Scientist""]";"[""Caffe""]";"[""Nutrition & Dietetics"",""Decision Theory"",""Communication Theory"",""Journalism & Mass Communication""]";;"[""The Science of Nutrition"",""Leadership Communication""]";"[""innovation"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""empathy"",""creativity"",""communication"",""safety"",""analytical"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""research"",""public health"",""outdoors"",""planning"",""negotiation"",""problem-solving"",""Attention to Detail"",""Collaboration"",""Numeracy""]";"[""environment"",""Environment"",""Sustainability"",""Technology"",""education"",""technology"",""teaching"",""geology"",""ocean"",""math"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""biology"",""animals"",""energy"",""nature"",""engineering"",""property""]";2026-04-27 04:22:19.979289+00
370e965b-8e8f-4363-83a8-9889aaa7f8e1;Dominican Republic;;;;;;High;$70,000;Stable;🌍;;"[""Government & Public Policy"",""Government & Public Sector"",""Real Estate"",""Construction & Real Estate"",""Mining & Metals""]";"[""Public Health"",""Disaster Relief"",""Mining & Resources""]";"[""Public Administration"",""Public Health"",""Healthcare Administration"",""Economics"",""Real Estate"",""Criminal Justice""]";"[""Public Health"",""Economist"",""Real Estate"",""Urban Planner""]";"[""Economist"",""Librarian"",""Healthcare Administrator"",""Dietitian""]";"[""Public Speaking"",""Critical Thinking"",""Conflict Mediation""]";"[""Public Health"",""Business Administration"",""Economics"",""Journalism & Mass Communication""]";"[""Pontifical Catholic University Chile"",""Pontificia Universidad Católica de Chile""]";"[""Public Health Foundations"",""Public Speaking Mastery"",""Leadership Communication""]";"[""service"",""empathy"",""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""analytical"",""Numeracy"",""precision"",""planning"",""creativity"",""Creativity"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""innovation"",""Analytical Skills"",""organization"",""Communication"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""problem-solving""]";"[""policy"",""psychology"",""property"",""Business"",""Management"",""Productivity"",""Data"",""finance"",""Finance"",""Accounting"",""Numbers"",""law"",""risk"",""engineering"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""technology"",""Technology"",""Cloud Computing""]";2026-04-27 04:22:19.979289+00
