id;name;description;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries
8fba2bae-0f3b-4e4f-8bb2-dd83fcd1f9e5;Building Materials;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""creativity"",""Creativity"",""Attention to Detail"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""public health"",""analytical"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""Leadership""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""environment"",""energy"",""Environment"",""Sustainability"",""beauty""]";"[""USA"",""India"",""UK"",""Australia"",""Germany"",""Canada""]";"[""Building Automation"",""Composite Materials"",""Affordable Housing""]";"[""Welding & Fabrication""]";;"[""Building Inspector""]";;"[""Materials Science""]";;;
64c5e322-8323-4ee8-9395-9f7cb1b56bcc;Mining Equipment;;🏭;[];2026-04-27 04:20:04.488691+00;Medium;$85,000;Stable;"[""safety""]";"[""geology""]";"[""USA"",""UK"",""Australia"",""Canada""]";"[""Mining & Resources"",""Manufacturing"",""Government & Defense""]";"[""Mining Engineering"",""Civil Engineering"",""Environmental Science"",""Chemical Engineering""]";"[""Electrical Engineering"",""Mechanical Engineering"",""Civil Engineering"",""Environmental Science""]";"[""Environmental Engineer"",""Materials Scientist"",""Agricultural Scientist"",""Conservation Scientist""]";"[""Civil Engineering"",""Research & Development"",""Supply Chain Management"",""Problem Solving""]";"[""Civil Engineering"",""Environmental Science"",""Mechanical Engineering"",""Electrical Engineering"",""Chemical Engineering"",""Industrial Engineering""]";;;"[""Cambodia"",""Iraq""]"
499b7298-7764-4272-b493-e6482c5245ec;Entertainment & Media;Creation and distribution of content for entertainment and information;🎬;"[""media"",""film"",""music"",""streaming"",""broadcasting""]";2026-04-13 17:00:50.834588+00;Medium;$50K-$110K;Strong Growth;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music""]";"[""USA"",""UK"",""Australia"",""Germany""]";"[""Digital Content & Social Media"",""Music & Audio"",""Media & Entertainment"",""Film & Television"",""Augmented Reality""]";"[""Ergonomics"",""Cinematography"",""Industrial Design"",""Mass Communication"",""Music & Audio Production"",""Interior Design"",""Animation & VFX"",""Fine Arts"",""Content Creation & Media"",""Writing & Publishing"",""Sound Engineering"",""Speleology"",""Performing Arts"",""Design (UI/UX)"",""Photography"",""Graphic Design"",""Film & Television"",""Floristry"",""Architecture"",""Urban Planning"",""Landscape Architecture"",""Theatre Studies"",""Journalism"",""Dance"",""Fashion Design""]";"[""Toy Designer"",""Puppeteer / Puppet Designer"",""UX/UI Design"",""Journalist"",""Architecture"",""Film Editor"",""Film & Entertainment"",""Industrial Designer"",""Illustrator"",""Puppeteer"",""Landscape Architect"",""Documentary Filmmaker"",""Fashion Design"",""Volcanologist"",""Curator"",""Ergonomist"",""Paleontologist"",""Interior Designer"",""Choreographer"",""Textile Designer"",""UX Designer"",""Journalism & Media"",""Graphic Design"",""Actor"",""Music & Audio"",""Broadcast Journalist"",""Urban Planning"",""Sound Designer"",""Florist"",""Photographer""]";;"[""Social Media Marketing"",""DialogFlow""]";"[""Journalism"",""Film Studies"",""Music Theory""]";"[""Jamia Millia Islamia""]";"[""Meta Social Media Marketing Certificate""]";"[""Cambodia"",""Estonia"",""Latvia""]"
9fca2453-d2a4-446a-82f8-19594c8697e5;Edge Computing;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;125000;Rapidly Growing;"[""systems thinking"",""planning"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages""]";"[""technology"",""engineering"",""Technology"",""Cloud Computing"",""IT"",""property"",""events"",""ocean"",""home"",""math"",""Data"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Cloud Computing"",""Edge AI"",""Algorithmic Trading"",""AI Tooling""]";;"[""Cloud Computing & DevOps"",""Quantum Computing""]";;"[""CockroachDB"",""BeautifulSoup""]";;"[""Cornell Tech""]";"[""Intro to Quantum Computing"",""Microservices with Spring Boot"",""AI for Everyone - Coursera""]";
64d8faf4-da3d-45ba-86de-e306ccd3ccb3;Consumer Electronics;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65,000;Steady;"[""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""creativity"",""Communication"",""Creativity"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""communication"",""Attention to Detail"",""organization"",""design"",""analytical"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""Organization""]";"[""shopping"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""environment"",""energy"",""Environment"",""Sustainability"",""education""]";"[""USA"",""UK"",""India"",""Germany"",""Australia"",""Canada""]";"[""Retail & Consumer Goods"",""Consumer Robotics"",""Direct-to-Consumer""]";"[""Telecommunications"",""Cryogenics"",""Physics""]";;;"[""Electron"",""Caliper"",""Elixir""]";"[""Electronics Engineering"",""Analog Electronics"",""Consumer Behavior""]";;;
8f31ee44-6ce5-4f4b-888f-1afdab9ea90e;Data Science & Analytics;Data insights and BI;📈;"[""data"",""analytics"",""statistics""]";2026-04-17 03:52:52.139936+00;Very High;$110,000;Rapid Growth;"[""analytical""]";"[""math"",""technology""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Science & Analytics"",""Data Centers""]";"[""Data Science & Analytics"",""Statistics"",""Mathematics"",""Actuarial Science"",""Supply Chain Analytics"",""Geoinformatics""]";"[""Data Science"",""Environmental Science"",""Data Scientist"",""Veterinary Science"",""Data Engineer"",""Sports Science & Management""]";;"[""Data Analysis"",""Crash Analytics"",""R Programming"",""dbt"",""Statistics"",""Data Visualization"",""Environmental Science"",""CoreData"",""Delta Lake"",""Anchor (Solana)""]";"[""Cognitive Science"",""Environmental Science"",""Data Science"",""Data Structures"",""Political Science"",""Computer Science"",""Sports Science"",""Business Analytics"",""Materials Science"",""Veterinary Science""]";"[""ISI Kolkata""]";"[""The Science of Happiness"",""Data Engineering with Snowflake"",""Product Analytics with Mixpanel"",""Introduction to Data Analysis Using Excel"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Azure Data Engineer Associate"",""Google Data Analytics Certificate"",""Data Science: [University Name] Course"",""Data Visualization with Tableau"",""SQL for Data Analysis"",""Python for Data Science"",""Power BI for Business Analytics"",""Data Storytelling Bootcamp"",""The Science of Well-Being"",""Data Structures & Algorithms in Python"",""PySpark for Big Data"",""Introduction to Probability and Data"",""JavaScript Algorithms & Data Structures"",""Introduction to Computer Science and Programming Using Python"",""IBM Data Science Professional Certificate"",""Hadoop & Big Data"",""Business Analytics with Excel"",""The Science of Nutrition"",""CS50: Introduction to Computer Science"",""Salesforce Administrator""]";
05690158-926f-4b79-a5fd-b4bc800313f1;IT Hardware;;🏭;[];2026-04-27 04:20:04.488691+00;High;$55K-$140K;Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding""]";"[""USA"",""India"",""UK"",""Canada""]";"[""AI Hardware"",""Software Development"",""DevOps & Infrastructure""]";"[""Software Engineering""]";"[""Software Engineering"",""Ethical Hacker"",""Robotics Engineer""]";"[""Product Manager"",""Game Developer"",""Cybersecurity Analyst"",""DevOps Engineer""]";"[""ESP32 Firmware"",""Cloudflare Workers"",""Hadoop"",""Git & GitHub"",""Azure DevOps"",""Ethical Hacking"",""Microsoft Azure"",""Cloud Architecture"",""ARKit""]";"[""Software Engineering""]";"[""IIT Kharagpur"",""NIT Trichy"",""IIT Kanpur"",""NIT Rourkela"",""NIT Surathkal""]";"[""Google IT Support Certificate"",""Hadoop & Big Data"",""Google IT Support Professional Certificate"",""Git & GitHub Mastery"",""Azure Fundamentals (AZ-900)"",""Cloud Native Architecture""]";"[""Singapore""]"
c1203ff1-2839-4ea5-a679-1d6a94bf9ff9;Banking - Investment;;🏭;[];2026-04-27 04:20:04.488691+00;High;$85K-$300K+;Stable;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""precision"",""service"",""Problem Solving"",""Analytical Thinking"",""negotiation"",""creativity"",""Communication"",""Creativity"",""safety"",""planning"",""vigilance"",""problem-solving"",""Logical Thinking"",""innovation"",""systems thinking"",""Analytical Skills""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""law"",""policy"",""risk"",""Technology"",""Security"",""Computers"",""property"",""marketing"",""Marketing"",""Online"",""geology"",""operations"",""security"",""engineering"",""making"",""Design""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany"",""India""]";"[""Investment Banking"",""Algorithmic Trading""]";"[""Banking & Insurance""]";"[""Investment Banking""]";;"[""Investment Analysis"",""Bitcoin Scripting""]";;"[""Goa Institute of Management""]";;"[""Bahamas"",""Burkina Faso"",""Antigua and Barbuda"",""Bahrain""]"
1c400a57-be86-4e47-93c1-202695ce4e71;Civil Engineering;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""innovation"",""systems thinking"",""Technical Aptitude"",""empathy"",""creativity"",""communication"",""Leadership"",""Organization"",""Attention to Detail"",""Collaboration"",""Creativity"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""environment"",""Cloud Computing"",""IT"",""education"",""teaching"",""Business"",""Management"",""Productivity"",""Data"",""Mobile Apps"",""Web Development"",""fashion""]";"[""USA"",""UK"",""Germany"",""Australia"",""India"",""Canada""]";"[""Civil Aviation"",""Engineering Education"",""Affordable Housing""]";;"[""Civil Engineering"",""Electrical Engineering"",""Biomedical Engineering"",""Software Engineering"",""Aerospace Engineering"",""Mechanical Engineering""]";;"[""Civil Engineering"",""Prompt Engineering"",""Mechanical Engineering"",""ChatGPT Prompt Engineering""]";"[""Ceramic Engineering"",""Chemical Reaction Engineering"",""Electronics Engineering"",""Biomedical Engineering"",""Mechanical Engineering"",""Electrical Engineering"",""Software Engineering"",""Civil Engineering"",""Chemical Engineering"",""Aerospace Engineering"",""Industrial Engineering"",""Civil Procedure""]";;"[""Data Engineering with Snowflake"",""Prompt Engineering Professional"",""Prompt Engineering for ChatGPT"",""Engineering Leadership Track"",""Site Reliability Engineering"",""Linear Algebra - MIT OCW""]";"[""Eritrea"",""Guinea"",""Guinea-Bissau"",""Bolivia""]"
885fb776-f389-4842-9db2-9bd420347ec5;Dermatology;;🏭;[];2026-04-27 04:20:04.488691+00;High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Medical Devices"",""Pharmaceuticals""]";"[""Dermatology"",""Ophthalmology"",""Endocrinology"",""Nephrology"",""Immunology"",""Pathology"",""Gastroenterology""]";"[""Dermatologist"",""Immunologist"",""Pathologist"",""Neurologist""]";"[""Dermatologist"",""Ophthalmologist"",""Endocrinologist"",""Gastroenterologist"",""Anesthesiologist"",""Cardiologist"",""Urologist"",""Hematologist""]";;"[""Anatomy"",""Physiology"",""Pharmacy"",""Cell Biology"",""Clinical Pathology""]";;"[""Anatomy Specialization""]";
43291145-014f-46d8-ac2c-801c24d71447;Identity & Access;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;$65K-$160K;Rapidly Growing;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""vigilance"",""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""organization"",""safety"",""design"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""law"",""Technology"",""Security"",""Computers"",""security"",""engineering"",""property"",""technology"",""Cloud Computing"",""IT"",""events"",""ocean"",""home"",""math"",""Data"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""environment""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India"",""Antigua and Barbuda""]";"[""Security Services"",""Network Security"",""Application Security""]";"[""Cybersecurity""]";"[""Cybersecurity""]";"[""Cybersecurity Analyst"",""Application Security Engineer""]";"[""Cybersecurity Fundamentals"",""Cybersecurity"",""Cloud Security"",""Network Security"",""D3.js"",""Cassandra"",""DynamoDB"",""Elixir"",""ClickHouse"",""C++ STL""]";"[""Cybersecurity""]";"[""Middlesex University"",""Lancaster University"",""Aligarh Muslim University"",""Heriot-Watt University"",""University of New South Wales"",""ISI Kolkata"",""Indian School of Business""]";"[""Cybersecurity Fundamentals"",""CompTIA Security+"",""Offensive Security Certified Professional (OSCP)"",""Cybersecurity Foundations - SANS"",""The Complete Cyber Security Course"",""Information Security Manager - CISM""]";"[""Antigua and Barbuda""]"
caf86809-a56e-412b-864b-52cc8e9409fc;Nutraceuticals;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;$95,000;Strong Growth;"[""research""]";"[""medicine""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Pharmaceuticals"",""Digital Therapeutics"",""Medical Devices"",""Clinical Medicine"",""Clinical Research"",""Bioplastics""]";"[""Nutrition & Dietetics"",""Chiropractic"",""Physical Therapy"",""Biomedical Engineering"",""Nursing"",""Genetics & Genomics""]";"[""Nutritionist"",""Biomedical Engineer"",""Biomedical Engineering"",""Nursing"",""Ayurveda Practitioner"",""Prosthetics Designer""]";"[""Nutritionist"",""Medical Doctor"",""Biomedical Engineer"",""Nurse"",""Biostatistician"",""Geneticist"",""Chiropractor"",""Genetic Counselor""]";"[""Critical Thinking"",""Technical Writing"",""Nursing & Patient Care"",""Strategic Planning""]";"[""Nutrition"",""Nutrition & Dietetics"",""Chemical Engineering"",""Biomedical Engineering"",""Nursing"",""Genetics""]";"[""Medical University of Vienna"",""All India Institute of Medical Sciences""]";"[""The Science of Nutrition"",""First Aid & CPR Certification"",""Mindfulness in the Workplace""]";
16e85266-227d-4fdb-b848-65d77ea438fc;Information Security;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;130000;Rapidly Growing;"[""vigilance"",""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Analytical Thinking"",""problem-solving"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""security"",""engineering"",""property"",""technology"",""Technology"",""Cloud Computing"",""IT"",""Security"",""Computers"",""events"",""ocean"",""home"",""math"",""Data"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""environment"",""Environment""]";"[""USA"",""UK"",""Germany"",""India"",""Canada"",""Australia""]";"[""Security Services"",""Network Security"",""Information Technology"",""Application Security"",""Augmented Reality""]";"[""Information Systems""]";;;"[""Network Security"",""Cloud Security"",""Diffusion Models"",""Containerization"",""CFD Simulation""]";"[""Information Systems""]";"[""Middlesex University"",""ETH Zurich"",""Tsinghua University"",""University of Vienna"",""Kyoto University"",""Aligarh Muslim University"",""Hanyang University"",""Edinburgh Napier University"",""Brigham Young University"",""University of New South Wales"",""Cranfield University"",""Indiana University Bloomington"",""Aalto University"",""Aarhus University"",""Erasmus University Rotterdam"",""Iowa State University"",""ISCTE-IUL Lisbon"",""Jindal Global University"",""Keio University"",""Ohio State University"",""Osaka University"",""Northwestern University Qatar"",""Massey University"",""Indian School of Business"",""Tel Aviv University"",""Anna University"",""Brandeis University"",""Drexel University"",""KIIT University"",""Cardiff University""]";"[""The Complete Cyber Security Course"",""CompTIA Security+"",""Information Security Manager - CISM"",""Offensive Security Certified Professional (OSCP)"",""Algorithms Specialization - Stanford"",""Notion Productivity OS""]";
79efcc17-0abb-4ce3-b0d3-8af45b78ace0;Cloud Computing;Cloud and SaaS;☁️;"[""cloud"",""aws"",""azure"",""saas""]";2026-04-17 03:52:52.139936+00;Very High;$130,000;Rapid Growth;"[""systems thinking""]";"[""technology""]";"[""USA"",""UK"",""Germany""]";"[""Cloud Computing"",""Algorithmic Trading""]";"[""Cloud Computing""]";"[""Cloud Computing & DevOps"",""Cloud Architect"",""Quantum Computing""]";;"[""AWS"",""Terraform"",""Go (Golang)"",""Google Cloud Platform"",""Cloud Architecture"",""Cloud Security"",""Microsoft Azure"",""Snowflake"",""ClickHouse"",""Cloudflare Workers"",""CockroachDB"",""BeautifulSoup""]";;"[""Curtin University"",""Cornell Tech""]";"[""Intro to Quantum Computing"",""Google Cloud Digital Leader"",""Cloud Native Architecture"",""GCP Professional Cloud Architect"",""AWS Certified Cloud Practitioner"",""AI for Everyone - Coursera""]";
2d415264-eeda-42e3-98d5-f3dcade13461;Educational Publishing;;🏭;[];2026-04-27 04:20:04.488691+00;High;$35K-$80K;Strong Growth;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Organization"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""negotiation"",""problem-solving""]";"[""media"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business""]";"[""USA"",""UK"",""Australia"",""Germany"",""Canada"",""India""]";"[""Publishing & Journalism"",""Education"",""K-12 Education"",""Higher Education"",""Education Technology""]";"[""Writing & Publishing"",""Education & Teaching"",""Mass Communication"",""Content Creation & Media"",""Journalism"",""Advertising"",""Translation Studies""]";"[""Education & Teaching"",""Journalist"",""Journalism & Media"",""Marketing & Advertising"",""Product Manager""]";"[""Journalist"",""Editor"",""Product Manager"",""Marketing Operations Manager"",""Field Marketing Manager""]";"[""Technical Writing"",""Copywriting"",""Storytelling"",""Digital Marketing"",""Social Media Marketing"",""Empathic Listening""]";"[""Educational Technology"",""Educational Psychology"",""Education"",""Special Education"",""Journalism & Mass Communication"",""Journalism""]";"[""Hitotsubashi University"",""East China Normal University"",""George Washington University""]";"[""Introduction to Digital Marketing"",""Hootsuite Social Marketing Certification"",""Copywriting Foundations - LinkedIn"",""Google Digital Marketing Certificate"",""Meta Social Media Marketing Certificate""]";"[""Croatia""]"
5bcbda75-8955-4242-8431-1e7c0a13ad60;Energy Storage;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;$95,000;Booming with green transition;"[""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""empathy"",""public health"",""analytical"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""Leadership""]";"[""environment"",""energy"",""Environment"",""Sustainability"",""Technology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film""]";"[""USA"",""Germany"",""UK"",""Australia"",""India"",""Canada""]";"[""Energy Storage"",""Wind Energy"",""Energy & Utilities"",""Energy Efficiency"",""Alternative Energy"",""Solar Energy""]";"[""Energy & Renewables"",""Petroleum Geology""]";"[""Renewable Energy"",""Renewable Energy Consultant""]";"[""Energy Trader""]";;;;"[""The Business of Renewable Energy"",""Renewable Energy Specialization""]";
547c3ab8-4903-4051-b430-d026552e9284;Biotechnology;Application of biology to develop products in medicine, agriculture, and environment;🧬;"[""biotech"",""genomics"",""bioinformatics"",""molecular biology""]";2026-04-13 17:00:50.834588+00;High;$55K-$120K;Rapid Growth;"[""research""]";"[""biology""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Biotech"",""Bioplastics""]";"[""Genetics & Genomics"",""Bioinformatics"",""Biotechnology"",""Biochemistry"",""Molecular Biology"",""Immunology"",""Dendrology"",""Gastroenterology"",""Nephrology"",""Oncology"",""Endocrinology"",""Parasitology"",""Mycology"",""Chronobiology""]";"[""Geneticist"",""Biotechnology""]";;;"[""Biochemistry"",""Biophysics""]";"[""Birkbeck University of London"",""École Polytechnique"",""BITS Pilani"",""Cornell Tech"",""Delhi Technological University"",""Nanyang Polytechnic"",""Institut Polytechnique de Paris""]";;"[""Singapore"",""Finland"",""Ireland"",""Guinea-Bissau""]"
a3f2aa5c-4361-42bc-a1b7-7ed8a1333e0f;Genomics;;🏭;[];2026-04-27 04:20:04.488691+00;High;$55K-$120K;Rapid Growth;"[""research"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""biology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Gene Therapy"",""Bioinformatics"",""Bioplastics""]";"[""Genetics & Genomics"",""Microbiology"",""Bioinformatics"",""Health Informatics""]";"[""Geneticist"",""Microbiologist""]";"[""Geneticist"",""Genetic Counselor""]";;"[""Genetics"",""Microbiology"",""Bioethics"",""Biophysics""]";;;
b90539c4-9935-448f-94c8-f8da26293501;Consulting;Strategy and management consulting;💼;"[""consulting"",""strategy"",""management""]";2026-04-17 03:52:52.139936+00;Very High;$120,000;Strong Growth;"[""analytical""]";"[""business""]";"[""USA"",""UK"",""Australia""]";"[""Professional Services"",""Environmental Consulting"",""AI Tooling""]";"[""Business Administration"",""Communications & PR""]";"[""Product Management""]";;"[""Strategic Planning"",""Brand Strategy"",""Empathic Listening""]";"[""Management""]";"[""Boston College"",""Tsinghua University"",""Concordia University"",""Hanyang University"",""George Washington University""]";"[""Introduction to Financial Accounting"",""Microservices with Spring Boot""]";"[""Eswatini""]"
b6116bb4-b281-4873-b38b-1b14edc4cb72;Medical Tourism;;🏭;[];2026-04-27 04:20:04.488691+00;Medium;$55,000;Global industry with travel perks;"[""service"",""innovation"",""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""travel"",""space"",""science"",""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Adventure Tourism"",""Coastal Tourism"",""Medical Devices"",""Hospitality & Tourism"",""Dental Tourism"",""Eco-tourism""]";"[""Pediatrics"",""Physical Therapy"",""Agritourism""]";"[""Hospitality & Tourism"",""Space Tourism Coordinator""]";;;;;;"[""Costa Rica"",""Jamaica""]"
818520e0-546f-4ac4-a9a4-29d2301cea40;Modular Construction;;🏭;[];2026-04-27 04:20:04.488691+00;High;$75,000;Steady;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""creativity"",""Creativity"",""Attention to Detail"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Leadership"",""Organization"",""Technical Aptitude"",""analytical"",""Analytical Thinking""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""environment"",""energy"",""Environment"",""Sustainability"",""Business""]";"[""USA"",""India"",""UK"",""Australia"",""Germany"",""Canada""]";"[""Construction Tech""]";"[""Construction Management"",""Welding & Fabrication""]";;;;"[""Construction Law""]";;;
6e87aa9e-c1c2-46dd-95eb-778b435de863;Agribusiness;;🏭;[];2026-04-27 04:20:04.488691+00;High;$60,000;Strong Growth;"[""Attention to Detail"",""Organization"",""Analytical Skills"",""Problem Solving"",""analytical"",""Numeracy"",""Leadership"",""service"",""precision"",""research"",""Analytical Thinking"",""Innovation"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation"",""problem-solving""]";"[""Business"",""Productivity"",""Data"",""Environment"",""Sustainability"",""Technology"",""business"",""finance"",""Finance"",""Accounting"",""Numbers"",""Management"",""policy"",""risk"",""law"",""technology"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals"",""Programming"",""Computers""]";"[""USA"",""Canada"",""Australia"",""Germany"",""UK"",""India""]";"[""Agriculture & Food"",""Business Travel""]";"[""Agriculture & Farming"",""Agritourism"",""Apiculture"",""Sustainable Agriculture""]";;"[""Business Analyst""]";"[""Business Analysis""]";"[""Business Law"",""Business Analytics""]";"[""Indian School of Business""]";;"[""Guinea"",""Guinea-Bissau""]"
