id;name;description;industry_id;industry_name;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries;related_industries
485a9bf7-7b3e-4884-9fdf-46f62f668893;Education;Schools and training;;EdTech;🎓;"[""education"",""teaching""]";2026-04-17 03:52:52.139936+00;High;$60,000;Stable;"[""communication""]";"[""teaching""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""K-12 Education"",""Higher Education"",""Children's Education"",""Coding Education"",""Education Technology"",""Engineering Education"",""Finance Education"",""Childcare & Early Education""]";"[""Education & Teaching"",""Early Childhood Education"",""Translation Studies""]";"[""Education & Teaching""]";;;"[""Education"",""Special Education"",""Pedagogy""]";"[""Manipal Academy of Higher Education"",""Birkbeck University of London"",""Edinburgh Napier University"",""George Washington University"",""Pontificia Universidad Católica de Chile"",""ISCTE-IUL Lisbon""]";"[""Notion Productivity OS""]";"[""Australia"",""Eswatini"",""Croatia""]";"[""EdTech"",""Education & EdTech"",""Higher Education"",""K-12 Education"",""Educational Publishing"",""Non-Profit & NGOs""]"
d4cc8bdd-63a1-4a2c-a7a3-f529c163003a;Information Technology;IT services and software;;Information Technology;💻;"[""IT"",""tech"",""software""]";2026-04-17 03:52:52.139936+00;Very High;$100,000;Rapid Growth;"[""problem-solving""]";"[""technology""]";"[""USA"",""India"",""UK"",""Germany"",""Canada"",""Australia""]";"[""Assistive Technology"",""Sports Technology"",""Education Technology"",""Food Technology""]";"[""Information Systems"",""Food Technology"",""Surgical Technology"",""Computer Science"",""Telecommunications"",""Horology"",""Geoinformatics""]";"[""Software Engineering""]";"[""Chief Technology Officer""]";"[""CFD Simulation""]";"[""Information Systems"",""Educational Technology"",""Algebraic Topology""]";"[""Indian Institute of Technology Bombay"",""Massachusetts Institute of Technology"",""Hong Kong University of Science and Technology"",""Technion - Israel Institute of Technology"",""Indian Institute of Technology Delhi"",""Georgia Institute of Technology"",""California Institute of Technology"",""Indian Institute of Technology Madras"",""École Polytechnique"",""Cornell Tech"",""Delhi Technological University"",""Nanyang Polytechnic"",""Institut Polytechnique de Paris""]";"[""Information Security Manager - CISM"",""Algorithms Specialization - Stanford""]";"[""New Zealand"",""Hong Kong"",""China"",""South Korea"",""Argentina"",""Sweden"",""Finland"",""Canada"",""United States""]";"[""Information Technology"",""Software Development"",""Space & Satellite Technology"",""Space Technology"",""Information Security""]"
d6da933c-c345-46b5-af9f-5c4cbcdfe7e1;Wealth Management;Managing investments and finances for high-net-worth individuals;;Banking & Financial Services;💎;"[""portfolio"",""investments"",""private banking""]";2026-04-13 17:01:27.211001+00;High;$80,000;Stable;"[""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""problem-solving"",""Problem Solving"",""Collaboration"",""planning"",""creativity"",""Creativity"",""systems thinking"",""Technical Aptitude"",""precision"",""Numeracy"",""analytical"",""Analytical Thinking"",""Communication"",""service"",""safety"",""empathy"",""communication"",""Analytical Skills"",""innovation"",""Logical Thinking""]";"[""property"",""Business"",""Management"",""Productivity"",""Data"",""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding"",""engineering"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""Cloud Computing"",""IT"",""finance"",""Finance""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";;;;;"[""Sales & Negotiation"",""Accounting"",""Financial Analysis"",""Anchor (Solana)""]";;"[""Goa Institute of Management""]";;"[""Botswana""]";"[""Asset Management"",""Facility Management"",""Consulting - Management""]"
714fa1bb-032a-4af8-8dc8-e4b82c2a1446;Medical Devices;Design and manufacturing of medical equipment and devices;;Healthcare & Life Sciences;🔬;"[""devices"",""diagnostics"",""implants"",""equipment""]";2026-04-13 17:01:27.211001+00;High;$70,000;Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";;"[""Pediatrics"",""Dermatology"",""Orthopedics"",""Physical Therapy""]";;"[""Emergency Medical Technician"",""Medical Doctor""]";"[""Research & Development"",""Caliper""]";;"[""All India Institute of Medical Sciences"",""Medical University of Vienna"",""Delhi Technological University""]";;"[""Switzerland"",""Ireland"",""Jamaica""]";"[""Medical Devices"",""Medical Tourism"",""Nutraceuticals"",""Dermatology"",""Mechatronics"",""Hospital Chains"",""Orthopedics""]"
9785c17d-0502-4d32-8532-237d61cd7edf;Smart Buildings;IoT-enabled and energy-efficient building systems;;Construction & Real Estate;🏢;"[""smart home"",""IoT"",""green buildings""]";2026-04-13 17:01:27.211001+00;High;$110,000;Steady;"[""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";;"[""Embedded Systems""]";;;"[""Ethereum Smart Contracts"",""Bubble.io""]";;;;;"[""Internet of Things""]"
7ced486d-3f6a-43fa-868e-2c144a196e03;Agricultural Biotech;Using biotechnology to improve crop yields and resistance;;Biotechnology;🌱;"[""GMO"",""crop science"",""biofertilizers""]";2026-04-13 17:01:27.211001+00;Growing;$65K-$130K;Precision agriculture and agritech booming;"[""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""making"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Germany""]";"[""Biotech""]";"[""Plant Science"",""Agriculture & Farming"",""Viticulture"",""Sustainable Agriculture""]";"[""Agricultural Engineer""]";"[""Agricultural Scientist"",""Agricultural Engineer""]";;"[""Biophysics""]";"[""BITS Pilani""]";;"[""Guinea-Bissau""]";"[""Agriculture & Farming"",""Agritech""]"
83b3ee5f-885b-4e1d-b95e-250d5db974a5;Energy & Utilities;Power and utilities;;Oil & Gas;⚡;"[""energy"",""utilities"",""power""]";2026-04-17 03:52:52.139936+00;High;$95,000;Transforming;"[""safety""]";"[""energy""]";"[""USA"",""Germany"",""UK""]";"[""Solar Energy"",""Alternative Energy"",""Wind Energy"",""Energy Storage"",""Energy Efficiency""]";"[""Energy & Renewables"",""Petroleum Engineering"",""Petroleum Geology"",""Dendrology"",""Speleology"",""Seismology""]";"[""Renewable Energy Consultant"",""Renewable Energy""]";"[""Energy Trader""]";;"[""Thermodynamics""]";;"[""The Business of Renewable Energy"",""Renewable Energy Specialization""]";"[""Djibouti""]";"[""Oil & Gas"",""Energy & Utilities"",""Gas Utilities"",""Energy Storage"",""Geothermal Energy"",""Renewable Energy"",""Electric Utilities"",""Electric Vehicles"",""Fertilizers""]"
11402026-7b09-4141-88ab-c24957498809;Cardiology;;;;📊;[];2026-04-27 04:20:23.971159+00;High;$70,000;Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization"",""planning"",""negotiation"",""problem-solving"",""precision""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";;"[""Audiology"",""Radiology"",""Sociology"",""Kinesiology"",""Urology"",""Zoology"",""Immunology"",""Gastroenterology"",""Nephrology"",""Endocrinology"",""Chronobiology""]";;"[""Cardiologist""]";;"[""Biology"",""Sociology"",""Physiology"",""Ecology"",""Zoology""]";;;;
021f897d-ac8e-4e58-a25b-6378210e8528;Distance Learning;;;Artificial Intelligence & Machine Learning;📊;[];2026-04-27 04:20:23.971159+00;High;100000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Continuous Learning"",""Online Learning""]";;;"[""Machine Learning Engineer"",""Machine Learning Platform Engineer""]";"[""Federated Learning"",""Deep Learning"",""Machine Learning"",""Empathic Listening""]";;;"[""Machine Learning - Andrew Ng"",""Reinforcement Learning"",""Machine Learning by Andrew Ng"",""Learning How to Learn"",""Deep Learning Specialization"",""PyTorch for Deep Learning Bootcamp"",""Machine Learning"",""Linear Algebra - MIT OCW""]";;"[""Artificial Intelligence & Machine Learning"",""E-learning Platforms""]"
aa902428-2feb-44ff-8351-26514922b94d;Arts & Culture;;;Cinema & Theatre;📊;[];2026-04-27 04:20:23.971159+00;Medium;$60,000;From cook to executive chef;"[""patience"",""creativity""]";"[""food"",""arts""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Culinary Arts"",""Fine Arts"",""Arts & Creative""]";"[""Culinary Arts"",""Fine Arts"",""Performing Arts"",""Viticulture"",""Comparative Literature"",""Archaeology""]";"[""Culinary Arts""]";;;"[""Fine Arts"",""Performing Arts"",""Visual Arts"",""Architectural History""]";"[""Arizona State University""]";;"[""Cuba""]";"[""Cinema & Theatre"",""Live Events""]"
22a02ee1-6c86-4607-9eb4-c6dbca4f2ecb;Direct-to-Consumer;;;Consumer Electronics;📊;[];2026-04-27 04:20:23.971159+00;High;$80,000;Steady;"[""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""creativity"",""Communication"",""Creativity"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""communication"",""Attention to Detail"",""organization"",""design"",""analytical"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""Organization""]";"[""shopping"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""environment"",""energy"",""Environment"",""Sustainability"",""education""]";"[""USA"",""UK"",""India"",""Germany"",""Australia"",""Canada""]";;"[""E-Commerce""]";;;"[""DialogFlow""]";"[""Consumer Behavior""]";;;;"[""Consumer Electronics"",""Consumer Goods & Retail"",""Cosmetics"",""Retail & E-commerce"",""E-commerce Marketplaces""]"
4012f315-9ca3-4047-a247-ead33beeb7a3;Sports Management;Business operations and management of sports organizations;;Sports & Fitness;🏆;"[""sports business"",""team management"",""leagues""]";2026-04-13 17:01:27.211001+00;growing;$70,000;Growing wellness and sports industry;"[""analytical"",""discipline"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Self-awareness"",""Emotional Intelligence"",""Analytical Thinking"",""Innovation"",""Interpersonal Skills"",""Active Listening"",""empathy""]";"[""math"",""technology"",""sports"",""health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Personal Growth"",""Mental Health"",""Data Science"",""AI"",""Psychology"",""Self-Improvement"",""Human Behavior"",""psychology""]";"[""USA"",""UK"",""Canada"",""India"",""Australia"",""Germany""]";"[""Sports Technology"",""Sports & Recreation"",""Aquatic Sports"",""Combat Sports"",""Field Sports""]";"[""Sports Management"",""Sports Science"",""Orthopedics""]";"[""Sports Science & Management"",""Sports Psychologist""]";;"[""Leadership""]";"[""Sports Science""]";;;"[""Botswana""]";"[""Sports & Fitness"",""Equestrian Sports"",""Asset Management"",""Facility Management"",""Esports""]"
9da890ef-558f-4137-a92c-cd44e03c653a;Retail & Consumer Goods;Retail and FMCG;;Consumer Goods & Retail;🛒;"[""retail"",""consumer""]";2026-04-17 03:52:52.139936+00;High;$65,000;Steady;"[""service""]";"[""shopping""]";"[""USA"",""UK"",""India""]";"[""Convenience Retail"",""Experiential Retail"",""Consumer Robotics"",""Furniture & Home Goods""]";"[""E-Commerce""]";;;;"[""Consumer Behavior""]";;;"[""Congo""]";"[""Consumer Goods & Retail"",""Retail & E-commerce"",""Banking - Retail"",""Fashion Retail"",""Consumer Electronics"",""Luxury Goods"",""E-commerce Marketplaces""]"
f185fdee-ec04-49b0-9dcc-7113b1c5697f;Solar Energy;Photovoltaic and solar thermal energy systems;;Renewable Energy;☀️;"[""solar panels"",""PV"",""solar power""]";2026-04-13 17:01:27.211001+00;Very High;$95,000;Booming with green transition;"[""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving""]";"[""environment"",""energy"",""Environment"",""Sustainability"",""Technology""]";"[""USA"",""Germany"",""UK""]";"[""Wind Energy"",""Energy Storage"",""Energy & Utilities"",""Alternative Energy"",""Energy Efficiency""]";"[""Energy & Renewables"",""Petroleum Geology"",""Dendrology"",""Speleology"",""Seismology""]";"[""Renewable Energy"",""Renewable Energy Consultant""]";"[""Energy Trader""]";"[""Environmental Science""]";;;"[""Renewable Energy Specialization"",""The Business of Renewable Energy""]";"[""Angola""]";"[""Energy & Utilities"",""Renewable Energy"",""Energy Storage"",""Geothermal Energy""]"
85ea9022-75a5-429d-88c8-edf1ae9ffaeb;DevOps & Infrastructure;Automation of IT infrastructure and deployment pipelines;;Information Technology;🔧;"[""CI/CD"",""infrastructure"",""deployment"",""containers""]";2026-04-13 17:01:27.211001+00;High;125000;Rapidly Growing;"[""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""problem-solving"",""Curiosity"",""Forward Thinking""]";"[""engineering"",""property"",""technology"",""Technology"",""Cloud Computing"",""IT"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";;"[""Cloud Computing"",""Civil Engineering""]";"[""Civil Engineering"",""Cloud Computing & DevOps"",""Cloud Architect""]";"[""DevOps Engineer"",""DevOps Architect""]";"[""DevOps"",""Azure DevOps"",""Cloud Architecture"",""Docker"",""DevSecOps"",""Delta Lake""]";;;"[""AWS DevOps Engineer Pro""]";;"[""Construction"",""Cloud Infrastructure"",""IT Hardware""]"
f9beb170-51a2-4153-b039-614e4ff06ac2;Engineering Education;;;Civil Engineering;📊;[];2026-04-27 04:20:23.971159+00;High;$65K-$130K;Stable with leadership paths;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""empathy"",""creativity"",""communication""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""education"",""teaching""]";"[""USA"",""India"",""UK""]";"[""Children's Education"",""Coding Education"",""Education Technology"",""Finance Education"",""Childcare & Early Education"",""Higher Education"",""Education"",""K-12 Education""]";"[""Electrical Engineering"",""Ceramic Engineering"",""Industrial Engineering"",""Petroleum Engineering"",""Marine Engineering"",""Biomedical Engineering"",""Nuclear Engineering"",""Automotive Engineering"",""Aerospace Engineering"",""Software Engineering"",""Early Childhood Education"",""Education & Teaching"",""Welding & Fabrication""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Software Engineering"",""Biomedical Engineering"",""Civil Engineering"",""Aerospace Engineering"",""Education & Teaching""]";"[""Engineering Manager""]";"[""ChatGPT Prompt Engineering"",""Civil Engineering"",""Mechanical Engineering"",""Prompt Engineering"",""CFD Simulation""]";"[""Ceramic Engineering"",""Chemical Reaction Engineering"",""Chemical Engineering"",""Software Engineering"",""Electronics Engineering"",""Mechanical Engineering"",""Aerospace Engineering"",""Biomedical Engineering"",""Electrical Engineering"",""Industrial Engineering"",""Special Education"",""Civil Engineering""]";"[""Manipal Academy of Higher Education""]";"[""Data Engineering with Snowflake"",""Engineering Leadership Track"",""Prompt Engineering Professional"",""Site Reliability Engineering"",""Prompt Engineering for ChatGPT"",""Linear Algebra - MIT OCW""]";"[""Guinea""]";"[""Civil Engineering"",""Engineering Procurement"",""Heavy Engineering"",""Marine Engineering"",""Higher Education"",""K-12 Education"",""Education & EdTech""]"
8550b30b-cc32-45f3-9cfd-0956e281efb0;Crisis Management;;;Event Management;📊;[];2026-04-27 04:20:23.971159+00;High;$80K-$200K;Stable;"[""analytical"",""Leadership"",""Organization"",""discipline"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Self-awareness"",""Emotional Intelligence"",""Analytical Thinking"",""Innovation"",""organization"",""Numeracy"",""Attention to Detail"",""precision"",""service"",""vigilance"",""planning"",""negotiation"",""Creativity"",""creativity"",""problem-solving"",""innovation""]";"[""business"",""Business"",""Management"",""Productivity"",""math"",""technology"",""sports"",""health"",""Data"",""Technology"",""Programming"",""Computers"",""Personal Growth"",""Mental Health"",""Data Science"",""AI"",""events"",""finance"",""Finance"",""Accounting"",""Numbers"",""law"",""policy"",""risk""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";;"[""Sports Management"",""Event Management"",""Waste Management"",""Logistics Management"",""Project Management"",""Product Management"",""Wildlife Management"",""Hospitality Management"",""Criminal Justice""]";"[""Product Management"",""Sports Science & Management"",""Event Manager""]";"[""Event Manager""]";"[""Time Management"",""Project Management"",""Product Management"",""Supply Chain Management""]";"[""Management"",""Brand Management"",""Operations Management"",""Disaster Management"",""Supply Chain Management""]";"[""ISI Kolkata""]";"[""AI Product Management - Duke""]";"[""Botswana""]";"[""Event Management"",""Asset Management"",""Facility Management"",""Consulting - Management""]"
39ca58ad-ea96-4e4e-99b4-7cbc4a1035e5;Alternative Energy;;;Energy Storage;📊;[];2026-04-27 04:20:23.971159+00;Very High;$95,000;Booming with green transition;"[""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving""]";"[""environment"",""energy"",""Environment"",""Sustainability"",""Technology""]";"[""USA"",""Germany"",""UK""]";"[""Alternative Proteins"",""Solar Energy"",""Wind Energy"",""Energy Storage"",""Energy Efficiency"",""Energy & Utilities""]";"[""Energy & Renewables"",""Dendrology""]";"[""Renewable Energy"",""Renewable Energy Consultant""]";"[""Energy Trader""]";"[""AlphaFold""]";;"[""Aalto University""]";"[""The Business of Renewable Energy"",""Renewable Energy Specialization""]";;"[""Energy Storage"",""Geothermal Energy"",""Energy & Utilities"",""Renewable Energy""]"
3de78423-c471-4acb-9325-9262140c49db;Algorithmic Trading;;;Open Banking;📊;[];2026-04-27 04:20:23.971159+00;Very High;$90,000;High;"[""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";;"[""Cloud Computing"",""Data Engineering"",""Banking & Insurance"",""Quantum Computing"",""Accounting & Finance"",""Software Engineering""]";"[""Quantum Computing"",""Accounting & Finance"",""Investment Banking"",""Software Engineering"",""Cloud Computing & DevOps"",""Cybersecurity""]";"[""Algorithm Engineer"",""Energy Trader"",""Data Engineer - Streaming"",""Machine Learning Engineer"",""Machine Learning Platform Engineer"",""Forensic Accountant"",""Cybersecurity Analyst"",""Database Administrator""]";"[""Accounting"",""R Programming"",""Deep Learning"",""Event Sourcing"",""LLM Fine-tuning"",""Problem Solving"",""Machine Learning"",""Bitcoin Scripting"",""Financial Modeling"",""Federated Learning"",""Akka"",""AlphaFold"",""C++ STL""]";"[""Algorithms"",""Algebra"",""Auditing"",""Operating Systems"",""Software Engineering"",""Economics"",""Algebraic Topology""]";;"[""Algorithms Specialization"",""Advanced Algorithms - Princeton"",""Algorithms Specialization - Stanford"",""Data Structures & Algorithms in Python"",""JavaScript Algorithms & Data Structures"",""Cracking the Coding Interview"",""Linear Algebra - MIT OCW""]";"[""Bahrain""]";"[""Open Banking"",""Banking - Retail"",""Edge Computing"",""Cloud Computing"",""Banking - Investment""]"
a2d68fc1-f776-4257-831a-3de3a6ec55e8;Consumer Robotics;;;Consumer Electronics;📊;[];2026-04-27 04:20:23.971159+00;Very High;$75K-$150K;Exponential industrial demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""creativity"",""Communication"",""Creativity""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""marketing"",""content"",""media"",""Marketing"",""Business"",""Online""]";"[""USA"",""India"",""UK""]";"[""Retail & Consumer Goods""]";"[""Robotics"",""Physics""]";"[""Robotics & Automation"",""Robotics Process Automation Developer"",""Robotics Engineer""]";"[""Robotics Engineer""]";"[""Caliper""]";"[""Consumer Behavior"",""Robotics""]";"[""NIT Rourkela""]";;;"[""Consumer Electronics"",""Consumer Goods & Retail"",""Industrial Robotics"",""Robotics & Automation"",""Mechatronics""]"
c4a7db74-34c5-4693-86c4-64cba25b2a86;Cultural Heritage;;;;📊;[];2026-04-27 04:20:23.971159+00;Stable;$65K-$130K;UNESCO and tourism driving preservation efforts;"[""empathy"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving"",""public health"",""analytical"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Interpersonal Skills""]";"[""animals"",""environment"",""energy"",""Environment"",""Sustainability"",""Technology"",""geology"",""math"",""technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""ocean"",""nature"",""engineering"",""property"",""making"",""Design"",""Art""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";;;"[""Heritage Conservator""]";;;"[""Cultural Anthropology"",""Cultural Studies"",""Architectural History""]";"[""Central European University""]";;"[""Cuba"",""Eritrea""]";
026bec5e-a8d0-4f6a-8dca-ce5b38bf9a05;Diversity & Inclusion;;;Non-Profit & NGOs;📊;[];2026-04-27 04:20:23.971159+00;High;$65K-$130K;High;"[""analytical"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude"",""organization"",""design"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Organization"",""research""]";"[""research"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";;"[""Disability Studies""]";;;;;"[""Princeton University"",""University of New South Wales"",""Central European University"",""Indian School of Business""]";;;"[""Non-Profit & NGOs""]"
a586fde9-5771-44e9-9889-113b1d6ccc71;Continuous Learning;;;Artificial Intelligence & Machine Learning;📊;[];2026-04-27 04:20:23.971159+00;High;100000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Distance Learning"",""Online Learning""]";;;"[""Machine Learning Engineer"",""Machine Learning Platform Engineer""]";"[""Federated Learning"",""Deep Learning"",""Machine Learning"",""Empathic Listening""]";;;"[""Machine Learning - Andrew Ng"",""Reinforcement Learning"",""Machine Learning by Andrew Ng"",""Learning How to Learn"",""Deep Learning Specialization"",""PyTorch for Deep Learning Bootcamp"",""Machine Learning""]";;"[""Artificial Intelligence & Machine Learning"",""E-learning Platforms""]"
