id;name;country;city;continent;type;ranking_tier;website;keywords;created_at;related_domains;related_subjects;related_sectors;related_careers;related_skills;description;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;related_industries;related_job_roles;related_courses;related_countries;popular_courses
2e1a0a3a-fbd8-40ec-acfa-44b383b5d998;UCLA;United States;Los Angeles;North America;Public;Top 30;https://ucla.edu;"[""UCLA"",""film"",""medicine"",""engineering"",""arts""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Film Studies""]";[];"[""Actor"",""Film Editor"",""Film & Entertainment"",""Medicine"",""Sound Designer""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""creativity"",""empathy"",""research"",""Creativity"",""Attention to Detail"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Organization"",""Self-awareness"",""Emotional Intelligence""]";"[""film"",""arts"",""media"",""medicine"",""health"",""biology"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment""]";;;"[""Photography Basics"",""Anatomy Specialization""]";"[""United States"",""Angola""]";
2698557d-2e89-401a-8f1b-bd9fae55023b;Cornell University;United States;Ithaca;North America;Private;Top 20;https://cornell.edu;"[""Cornell"",""engineering"",""hotel"",""agriculture"",""veterinary""]";2026-03-09 03:45:11.466537+00;"[""Comparative Literature""]";"[""Robotics"",""Veterinary Science"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Veterinary Science"",""Hospitality & Tourism""]";"[""CockroachDB""]";;High;$110,000;Essential infrastructure demand;"[""analytical"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""discipline"",""innovation"",""systems thinking"",""research"",""Communication"",""Attention to Detail"",""Organization"",""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""safety"",""patience""]";"[""math"",""technology"",""animals"",""Personal Growth"",""Mental Health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""health"",""environment"",""Environment"",""Sustainability"",""Science"",""Mathematics"",""Visuals"",""Productivity"",""travel"",""making"",""policy""]";"[""Retail & E-commerce""]";;"[""AI for Everyone - Coursera""]";"[""United States"",""Congo""]";
eda194e4-e07a-4342-9d49-e11988f9ed0b;Delft University of Technology;Netherlands;Delft;Europe;Public;Top 50;https://tudelft.nl;"[""TU Delft"",""engineering"",""technology"",""aerospace""]";2026-03-09 03:45:11.466537+00;"[""Horology""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Algebraic Topology"",""Architectural History""]";[];"[""Aerospace Engineering""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Internet of Things"",""Mechatronics""]";;;"[""Netherlands""]";
bd78fdab-ec87-44f3-828f-886eaa1e2cde;University of Washington;United States;Seattle;North America;Public;Top 30;https://washington.edu;"[""UW"",""CS"",""medicine"",""engineering"",""AI""]";2026-03-09 03:45:11.466537+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Medicine"",""Artificial Intelligence""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence""]";"[""medicine"",""health"",""biology"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""making"",""policy"",""aviation"",""engineering"",""property"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""Non-Profit & NGOs""]";;"[""Machine Learning"",""Introduction to Artificial Intelligence"",""Anatomy Specialization""]";"[""United States""]";
3120952a-afd5-4ff8-a4df-caaba933a3aa;University of Waterloo;Canada;Waterloo;North America;Public;Top 100;https://uwaterloo.ca;"[""Waterloo"",""Canada"",""engineering"",""co-op"",""technology""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];[];[];;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Chemical & Materials""]";;;"[""Canada""]";
b1b7820b-ee1d-473e-a2de-6f757aa4d004;Korea Advanced Institute of Science and Technology;South Korea;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Polymer Science"",""Soil Science""]";"[""Cognitive Science"",""Environmental Science"",""Data Science"",""Political Science"",""Computer Science"",""Sports Science"",""Materials Science"",""Educational Technology"",""Veterinary Science""]";"[""Data Science & Analytics"",""Sports Technology"",""Assistive Technology"",""Food Technology"",""Education Technology""]";"[""Environmental Science"",""Veterinary Science"",""Sports Science & Management"",""Data Science""]";"[""Environmental Science""]";;High;$110,000;High;"[""innovation"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""empathy"",""discipline"",""research"",""Communication"",""Attention to Detail"",""Organization"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Interpersonal Skills"",""Active Listening""]";"[""environment"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""animals"",""sports"",""health"",""Science"",""Mathematics"",""Visuals"",""Productivity"",""making"",""food"",""engineering""]";;;"[""The Science of Happiness"",""Advanced Algorithms - Princeton"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Data Science: [University Name] Course"",""Advanced React Patterns"",""Python for Data Science"",""The Science of Well-Being"",""Introduction to Computer Science and Programming Using Python"",""IBM Data Science Professional Certificate"",""The Science of Nutrition"",""CS50: Introduction to Computer Science""]";"[""South Korea"",""Côte d'Ivoire"",""Guinea-Bissau""]";
2242c9ed-f20c-4562-b6f2-701922236a88;Massachusetts Institute of Technology;United States;Cambridge;North America;Private;Top 10;https://mit.edu;"[""MIT"",""engineering"",""technology"",""science"",""research""]";2026-03-09 03:34:14.134415+00;"[""Immunology"",""Chronobiology""]";"[""Robotics"",""Cognitive Science"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Educational Technology"",""Algebraic Topology""]";"[""Information Technology"",""Sports Technology"",""Assistive Technology"",""Food Technology"",""Education Technology""]";"[""Historian"",""Sociologist""]";"[""CockroachDB""]";;High;$65K-$130K;Essential infrastructure demand;"[""analytical"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""research"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business""]";"[""Internet of Things"",""Diagnostic Labs""]";;;"[""United States"",""Côte d'Ivoire"",""Guinea-Bissau""]";
e23cc511-9017-45b7-9320-2e2f66020ba6;Cochin University of Science and Technology;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Polymer Science"",""Soil Science""]";"[""Cognitive Science"",""Environmental Science"",""Data Science"",""Political Science"",""Computer Science"",""Sports Science"",""Materials Science"",""Educational Technology"",""Veterinary Science""]";"[""Data Science & Analytics"",""Sports Technology"",""Assistive Technology"",""Food Technology"",""Education Technology""]";"[""Environmental Science"",""Veterinary Science"",""Sports Science & Management"",""Data Science""]";"[""Environmental Science"",""CockroachDB""]";;High;$110,000;High;"[""innovation"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""empathy"",""discipline"",""research"",""Communication"",""Attention to Detail"",""Organization"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Interpersonal Skills"",""Active Listening""]";"[""environment"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""animals"",""sports"",""health"",""Science"",""Mathematics"",""Visuals"",""Productivity"",""making"",""food"",""engineering""]";;;"[""The Science of Happiness"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Data Science: [University Name] Course"",""Python for Data Science"",""The Science of Well-Being"",""Introduction to Computer Science and Programming Using Python"",""IBM Data Science Professional Certificate"",""The Science of Nutrition"",""CS50: Introduction to Computer Science""]";"[""Angola""]";
28fe0f3c-9f6f-4ced-9df7-f656ead29f73;Cranfield University;UK;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Quality Assurance"",""Sustainability & ESG"",""Hospitality & Tourism"",""Cryptography"",""Nursing"",""Welding & Fabrication""]";"[""Cybersecurity"",""Nursing"",""Cryptography"",""Criminal Law"",""Critical Theory"",""Brand Management""]";"[""Security Services"",""Network Security"",""Application Security"",""Advertising"",""Generative AI""]";"[""Cybersecurity"",""Criminologist"",""Nursing"",""Marketing & Advertising"",""Cryptocurrency Analyst""]";"[""Cybersecurity"",""Cryptography"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Leadership"",""Critical Thinking""]";;High;92000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""empathy"",""organization"",""safety""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""Cybersecurity"",""Information Security"",""Venture Capital & Private Equity"",""Environmental & Sustainability""]";"[""Cybersecurity Analyst"",""Quality Assurance Analyst"",""Application Security Engineer"",""Site Reliability Engineer"",""Brand Manager"",""Field Marketing Manager"",""Conversion Copywriter""]";"[""MongoDB University - M001"",""Cybersecurity Fundamentals"",""Site Reliability Engineering"",""The Complete Cyber Security Course"",""Information Security Manager - CISM"",""Offensive Security Certified Professional (OSCP)"",""CompTIA Security+""]";"[""United Kingdom""]";
3689e66e-25ff-4ce1-a856-81cd515df99f;University of Pennsylvania;United States;Philadelphia;North America;Private;Top 20;https://upenn.edu;"[""Penn"",""Wharton"",""business"",""medicine"",""engineering""]";2026-03-09 03:34:14.134415+00;"[""Pediatrics""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Medicine"",""Entrepreneurship""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""Leadership"",""Organization"",""Attention to Detail"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""medicine"",""health"",""biology"",""Business"",""Management"",""Productivity"",""Data"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math""]";;;"[""Introduction to Financial Accounting"",""Anatomy Specialization""]";"[""United States"",""El Salvador"",""Estonia"",""Croatia""]";
d5aa24f1-a037-4e7e-b049-ecbf5fceabfc;University of Manchester;United Kingdom;Manchester;Europe;Public;Top 50;https://manchester.ac.uk;"[""Manchester"",""engineering"",""business"",""sciences""]";2026-03-09 03:45:11.466537+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Entrepreneurship""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""Leadership"",""Organization"",""Attention to Detail"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""Business"",""Management"",""Productivity"",""Data"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI""]";"[""Chemical & Materials""]";;;"[""United Kingdom""]";
060ac152-b35e-4b05-a597-8866002d8fe2;Birkbeck University of London;UK;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Biochemistry"",""Biotechnology"",""Nursing"",""Education & Teaching"",""Biomedical Engineering"",""Philosophy""]";"[""Biology"",""Nursing"",""Biochemistry"",""Education"",""Biomedical Engineering""]";"[""Education"",""Biotech""]";"[""Biochemist"",""Biotechnology"",""Nursing"",""Education & Teaching"",""Biomedical Engineering""]";"[""Nursing & Patient Care""]";;High;$80,000;Rapid Growth;"[""analytical"",""research"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""communication"",""Numeracy"",""Organization"",""Leadership"",""Analytical Thinking"",""Innovation"",""Critical Thinking""]";"[""research"",""biology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy""]";"[""Biotechnology"",""Education & EdTech"",""Higher Education"",""Nursing Services""]";"[""Biochemist"",""Biomedical Engineer""]";;"[""United Kingdom""]";
ff6a78df-99a6-4676-9450-d3dd2c0b7ad7;Zhejiang University;China;Hangzhou;Asia;Public;Top 50;https://zju.edu.cn;"[""Zhejiang"",""China"",""engineering"",""CS""]";2026-03-09 03:45:11.466537+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";"[""AI Tooling""]";[];[];;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";;;;"[""China""]";
c0d9e313-b4d6-43ba-83f6-1db32ab6e5d6;Cardiff University;UK;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Nursing"",""Hospitality & Tourism"",""Hospitality Management"",""Sustainability & ESG"",""Healthcare Administration""]";"[""Cybersecurity"",""Nursing"",""Cognitive Science"",""Journalism & Mass Communication""]";"[""Security Services"",""Network Security"",""Application Security"",""Hospitality & Tourism"",""Community Health""]";"[""Cybersecurity"",""Nursing"",""Biotechnology"",""Architecture"",""Ethical Hacker"",""Quantity Surveyor"",""Surveyor""]";"[""Cybersecurity"",""Nursing & Patient Care"",""Network Security"",""Cloud Security"",""Cybersecurity Fundamentals"",""Caffe""]";;High;92000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""empathy"",""organization"",""safety""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""Cybersecurity"",""Healthcare IT"",""Information Security"",""Environmental & Sustainability"",""Hospitality & Tourism""]";"[""Cybersecurity Analyst"",""Application Security Engineer"",""Healthcare Data Analyst"",""Healthcare Administrator""]";"[""MongoDB University - M001"",""Cybersecurity Fundamentals"",""The Complete Cyber Security Course"",""CompTIA Security+"",""Information Security Manager - CISM"",""Cybersecurity Foundations - SANS"",""Introduction to Sustainability""]";"[""United Kingdom""]";
000dae46-301d-4986-9333-b77ac204ef7c;Stanford University;United States;Stanford;North America;Private;Top 10;https://stanford.edu;"[""Stanford"",""engineering"",""business"",""medicine"",""AI""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Medicine"",""Artificial Intelligence"",""Entrepreneurship""]";"[""Dropwizard"",""C++ STL""]";;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Leadership"",""Organization"",""Attention to Detail"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Critical Thinking"",""Communication"",""Self-awareness""]";"[""medicine"",""health"",""biology"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Business"",""Management"",""Productivity"",""Data"",""making"",""policy"",""aviation"",""engineering"",""property"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding""]";;;"[""Algorithms Specialization - Stanford"",""Stanford Introduction to Food and Health"",""Machine Learning"",""Introduction to Artificial Intelligence"",""Anatomy Specialization"",""AI for Everyone - Coursera"",""Salesforce Administrator""]";"[""United States""]";"[""Algorithms Specialization - Stanford"",""Stanford Introduction to Food and Health""]"
e154681c-13c1-4f34-b8dc-696899cef205;Pontificia Universidad Católica de Chile;Chile;Santiago;South America;Private;Top 100;https://uc.cl;"[""PUC Chile"",""Santiago"",""engineering""]";2026-03-09 03:45:11.466537+00;"[""Artificial Intelligence"",""Early Childhood Education"",""Dentistry"",""Chiropractic"",""Political Science"",""Education & Teaching""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Artificial Intelligence"",""Child Development"",""Communication Design"",""Journalism & Mass Communication"",""Dentistry"",""Contract Law""]";"[""Children's Education"",""Education"",""Clinical Medicine"",""Government & Defense""]";"[""Artificial Intelligence"",""Dentistry"",""Education & Teaching"",""Frontend Developer"",""Nursing"",""Medicine"",""Diplomat"",""Architecture""]";"[""Artificial Intelligence"",""Nursing & Patient Care"",""DevOps"",""UI Design"",""UX Design""]";;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Artificial Intelligence"",""Artificial Intelligence & Machine Learning"",""Libraries & Archives"",""Government & Public Policy"",""Dental Care""]";"[""Dentist"",""Frontend Developer"",""Diplomat"",""Librarian"",""Architect"",""Geneticist"",""UX Designer""]";"[""Google UX Design Certificate"",""Meta Front-End Developer Certificate"",""Google IT Support Certificate"",""TensorFlow Developer Certificate"",""Google Data Analytics Certificate"",""Google Project Management Certificate""]";"[""Chile"",""Dominica"",""Dominican Republic"",""Bolivia""]";
54713d60-5006-465e-96f4-10013bf337df;Ocean University of China;China;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Oceanography"",""Sustainable Agriculture""]";[];[];"[""Oceanographer""]";[];;Very High;15000;Rapid;"[""safety"",""empathy"",""innovation"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""public health"",""analytical"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""planning"",""Leadership"",""Organization"",""Attention to Detail"",""negotiation"",""precision"",""Creativity"",""creativity"",""service""]";"[""Manufacturing Excellence"",""Technological Advancement"",""E-commerce Growth"",""Urban Development"",""Global Trade""]";"[""Marine & Ocean"",""Environmental & Sustainability"",""Ocean Freight""]";;;"[""China"",""Guinea-Bissau""]";
a07d9988-3519-498e-b4da-cb20a2645b72;Charles University Prague;Czech Republic;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Law & Legal Studies"",""Islamic Studies""]";[];[];[];[];;Medium;15000;Stable;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""problem-solving"",""Logical Thinking"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""research"",""law"",""Technology"",""Security"",""Computers"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""aviation"",""technology"",""coding"",""Programming""]";;"[""Professor / Academic""]";;"[""United States"",""United Kingdom"",""Chile"",""China"",""Philippines""]";
0ddbacbc-a03b-4c3a-b96d-467a2c4f4a80;Arizona State University;USA;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Sustainability & ESG"",""Hospitality & Tourism"",""Architecture"",""Archaeology"",""Computational Linguistics"",""Genetics & Genomics"",""Sustainable Agriculture"",""Philosophy""]";"[""Cybersecurity"",""Statistics"",""Cognitive Science"",""Computational Linguistics"",""Architecture"",""Archaeology - Field""]";"[""Arts & Creative"",""Restaurant & Hospitality"",""Arts & Culture"",""Security Services""]";"[""Cybersecurity"",""Nursing"",""Architecture"",""Data Science"",""Computational Linguist"",""Actuarial Analyst"",""Occupational Therapist"",""Artificial Intelligence""]";"[""Cybersecurity"",""Statistics"",""Cybersecurity Fundamentals"",""Cloud Architecture"",""Leadership"",""Artificial Intelligence"",""D3.js""]";;Very High;$65K-$160K;Rapidly Growing;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""empathy"",""planning"",""creativity"",""Creativity"",""Attention to Detail"",""research"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""Curiosity"",""Forward Thinking"",""organization"",""safety""]";"[""law"",""Technology"",""Security"",""Computers"",""medicine"",""health"",""engineering"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""technology"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Productivity"",""Programming""]";;"[""Cybersecurity Analyst"",""Librarian"",""Architect"",""Archaeologist"",""Data Scientist"",""Cloud Architect""]";"[""Cybersecurity Fundamentals"",""The Complete Cyber Security Course"",""GCP Professional Cloud Architect"",""Google Data Analytics Certificate"",""Azure Data Engineer Associate"",""Generative AI for Developers""]";"[""United States"",""El Salvador"",""Guinea""]";
37f91dab-a5f4-442c-bf40-b3e0bdceee38;Harvard University;United States;Cambridge;North America;Private;Top 10;https://harvard.edu;"[""Harvard"",""law"",""medicine"",""business"",""liberal arts""]";2026-03-09 03:34:14.134415+00;"[""Philosophy"",""Physics""]";"[""Entrepreneurship"",""Corporate Finance""]";[];"[""Medicine"",""Law"",""Judge"",""Entrepreneurship""]";"[""D3.js""]";;High;$110,000;Stable;"[""empathy"",""research"",""analytical"",""Leadership"",""Organization"",""Attention to Detail"",""negotiation"",""Numeracy"",""precision"",""creativity"",""Communication"",""Creativity"",""safety"",""Problem Solving"",""Analytical Thinking"",""planning"",""service"",""communication""]";"[""medicine"",""health"",""biology"",""law"",""Business"",""Management"",""Productivity"",""Data"",""property"",""finance"",""Finance"",""Accounting"",""Numbers"",""marketing"",""Marketing"",""Online"",""geology"",""Technology"",""Security"",""Computers"",""operations"",""business"",""policy"",""risk""]";;;"[""Anatomy Specialization""]";"[""United States"",""El Salvador"",""Haiti"",""Iraq""]";
