id;title;domain;description;seniority_levels;avg_salary_usd;demand_level;skills_required;education_required;certifications;keywords;career_path_keywords;created_at;industry;sector;related_subjects;related_universities;related_domains;growth_trajectory;soft_skills;interests;countries_in_demand;related_careers;related_industries;related_sectors;related_skills;related_courses;related_countries
438b543d-4600-4118-ab15-ec96c811fe93;Materials Scientist;General;;[];$110,000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Healthcare & Life Sciences;Food Technology;"[""Materials Science""]";"[""University of Vienna"",""Case Western Reserve University"",""Iowa State University""]";"[""Polymer Science""]";Essential infrastructure demand;"[""patience"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""planning"",""negotiation"",""precision"",""Creativity"",""creativity"",""service"",""problem-solving""]";"[""food"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""engineering"",""property"",""making""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Food Scientist"",""Data Scientist""]";"[""Mining Equipment"",""Chemical & Materials"",""Cement & Concrete""]";"[""Composite Materials""]";;"[""Neural Networks from Scratch""]";
4bd1f94d-c0b7-4aa8-b923-56138f532864;Machine Learning Platform Engineer;General;;[];100000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;E-learning Platforms;Distance Learning;[];"[""Tsinghua University""]";[];Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";;"[""E-learning Platforms"",""Internet of Things""]";"[""Distance Learning"",""Continuous Learning"",""Online Learning"",""Algorithmic Trading"",""AI Tooling""]";"[""Machine Learning"",""Federated Learning"",""Google Cloud Platform"",""Deep Learning"",""CFD Simulation""]";"[""Machine Learning by Andrew Ng"",""Reinforcement Learning"",""Machine Learning"",""PyTorch for Deep Learning Bootcamp"",""Learning How to Learn"",""Machine Learning - Andrew Ng"",""Deep Learning Specialization"",""Microservices with Spring Boot"",""AI for Everyone - Coursera"",""Linear Algebra - MIT OCW""]";
f6372881-7336-4fb4-8da8-48f85f697437;Quality Assurance Analyst;Technology;Tests software to ensure quality standards;[];50000;High;"[""Testing"",""Automation"",""JIRA"",""SQL""]";;[];[];"[""QA"",""testing"",""quality""]";2026-04-07 04:56:33.423341+00;Information Technology;DevOps & Infrastructure;[];"[""Heriot-Watt University"",""University of New South Wales"",""Cranfield University"",""KIIT University""]";"[""Quality Assurance"",""E-Commerce""]";Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Science"",""Data Engineer"",""Software Engineering"",""Cloud Computing & DevOps"",""Cloud Architect"",""Artificial Intelligence"",""Game Development"",""Product Management"",""Cybersecurity"",""Robotics & Automation"",""Blockchain & Web3"",""Quantum Computing"",""Robotics Process Automation Developer"",""Cryptocurrency Analyst"",""Financial Analyst"",""Actuarial Analyst""]";"[""Lithium Mining""]";;"[""SQL"",""Cassandra"",""Anchor (Solana)""]";;
d62ebaec-871a-4e38-b554-85647edefe42;Geneticist;Genetics & Genomics;Studies genes and heredity in organisms;"[""Research Assistant"",""Scientist"",""Senior Scientist"",""Director""]";$55K-$120K;High;"[""DNA sequencing"",""CRISPR"",""bioinformatics"",""PCR"",""genomics""]";PhD in Genetics/Biology;[];"[""genetics"",""DNA"",""genomics""]";"[""Genetics"",""Biotechnology""]";2026-03-09 03:33:46.151983+00;Biotechnology;Biotech;"[""Genetics""]";"[""Pontificia Universidad Católica de Chile""]";"[""Genetics & Genomics"",""Viticulture""]";Rapid Growth;"[""research""]";"[""biology""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Geneticist"",""Biotechnology""]";"[""Nutraceuticals"",""Genomics"",""Diagnostic Labs""]";"[""Bioplastics""]";[];;
eb7ed69f-8f2d-4f45-97c6-ffc9c08de6c7;Content Strategist;Content Creation & Media;Plans and manages content across digital platforms;"[""Junior"",""Mid"",""Senior"",""Director""]";$50K-$110K;High;"[""content strategy"",""SEO"",""copywriting"",""analytics"",""CMS""]";Bachelor in Communications/Marketing;[];"[""content"",""strategy"",""media""]";"[""Content Creation"",""Digital Marketing""]";2026-03-09 03:33:46.151983+00;Entertainment & Media;Publishing & Journalism;"[""Journalism"",""Film Studies""]";"[""Boston College"",""Concordia University"",""Central European University"",""Ohio State University""]";"[""Communications & PR"",""Comparative Literature""]";Stable Growth;"[""creativity"",""Communication"",""Creativity"",""analytical"",""Leadership"",""Organization""]";"[""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""business"",""Management"",""Productivity""]";"[""USA"",""UK"",""India"",""Australia""]";"[""Copywriter"",""Journalist"",""Journalism & Media"",""Broadcast Journalist"",""Product Management""]";"[""Cosmetics"",""Retail & E-commerce""]";"[""Digital Content & Social Media"",""Content Moderation""]";"[""Brand Strategy"",""Strategic Planning"",""Content Strategy"",""SEO"",""Content Writing"",""Empathic Listening""]";"[""Content Marketing Mastery""]";
43c679e1-5555-446f-bc4c-87320769e3dc;Cloud Cost Optimizer;General;;[];125000;Very High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;DevOps & Infrastructure;[];[];"[""E-Commerce""]";Rapidly Growing;"[""systems thinking"",""planning"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages""]";"[""technology"",""engineering"",""Technology"",""Cloud Computing"",""IT"",""property"",""events"",""ocean"",""home"",""math"",""Data"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Cloud Computing & DevOps"",""Cloud Architect""]";"[""Internet of Things""]";"[""Cloud Computing""]";"[""Google Cloud Platform"",""Cloud Architecture"",""Cloud Security"",""ClickHouse"",""Cloudflare Workers"",""CockroachDB""]";"[""Google Cloud Digital Leader"",""Cloud Native Architecture"",""GCP Professional Cloud Architect"",""AWS Certified Cloud Practitioner""]";
695aeca7-5fdc-4fcc-999b-7885984e6738;Editor;Media;Reviews and edits written or visual content;[];$80,000;Medium;"[""editing"",""proofreading"",""content management""]";;[];"[""editor"",""publishing"",""content""]";"[""Writing & Publishing""]";2026-03-09 03:42:45.923926+00;Entertainment & Media;Publishing & Journalism;[];"[""Hitotsubashi University""]";[];Steady;"[""creativity"",""Communication"",""Creativity""]";"[""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""film"",""arts""]";"[""USA"",""UK"",""India""]";"[""Copywriter"",""Journalist"",""Journalism & Media"",""Broadcast Journalist"",""Documentary Filmmaker"",""Film Editor""]";"[""Educational Publishing""]";;[];;
da9f90c2-d4bf-4645-87ff-dbd917c5557a;Genetic Counselor;Healthcare;Advises on genetic risks and testing;[];$70,000;High;"[""genetics"",""counseling"",""risk assessment""]";;[];"[""genetic counseling"",""DNA"",""hereditary""]";"[""Genetics""]";2026-03-09 03:42:45.923926+00;Healthcare & Life Sciences;Wellness & Fitness;[];[];"[""Genetics & Genomics""]";Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Midwife"",""Medicine"",""Chiropractor"",""Optometrist"",""Dentistry"",""Acupuncturist"",""Paramedic"",""Clinical Psychologist"",""Pathologist"",""Public Health"",""Podiatrist"",""Gerontologist"",""Dietitian"",""Geneticist"",""Veterinary Science"",""Physiotherapist"",""Neurologist"",""Pharmacy"",""Psychiatrist"",""Audiologist"",""Nursing"",""Veterinarian"",""Kinesiologist"",""Pharmacist"",""Dermatologist"",""Radiographer"",""Nutritionist""]";"[""Nutraceuticals"",""Genomics"",""Diagnostic Labs""]";;[];;
9c641fa0-26dd-4ea0-8017-ed9b37e10277;Agricultural Engineer;Engineering;Designs agricultural equipment and systems;[];$65K-$130K;High;"[""mechanical design"",""irrigation"",""soil science""]";;[];"[""agricultural"",""engineering"",""farming""]";"[""Agriculture""]";2026-03-09 03:42:45.923926+00;Manufacturing & Industrial;Real Estate & Construction;"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Industrial Engineering"",""Materials Science""]";"[""NIT Trichy""]";"[""Welding & Fabrication"",""Viticulture"",""Agriculture & Farming"",""Agritourism"",""Sustainable Agriculture""]";Growing with IoT and EV demand;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Germany""]";"[""Electrical Engineering"",""Civil Engineering"",""Biomedical Engineering"",""Aerospace Engineering"",""Mechanical Engineering"",""Renewable Energy"",""Agricultural Engineer"",""Biomedical Engineer"",""Robotics Engineer"",""Sound Engineer"",""Data Engineer""]";"[""Agriculture & Farming"",""Electric Vehicles"",""Agritech""]";"[""Agricultural Biotech""]";[];"[""Elastic Stack Engineer"",""Azure Data Engineer Associate"",""Linux Foundation Certified Engineer"",""AWS DevOps Engineer Pro""]";"[""Honduras""]"
a8da92a5-83e7-4825-82f3-ce07bfe4d867;Cardiologist;Healthcare;Diagnoses and treats heart conditions;[];$70,000;High;"[""cardiology"",""ECG"",""catheterization""]";;[];"[""cardiology"",""heart"",""cardiovascular""]";"[""Medicine""]";2026-03-09 03:42:45.923926+00;Healthcare & Life Sciences;Wellness & Fitness;[];[];"[""Immunology"",""Gastroenterology"",""Nephrology"",""Endocrinology"",""Chronobiology""]";Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Midwife"",""Medicine"",""Chiropractor"",""Optometrist"",""Dentistry"",""Acupuncturist"",""Paramedic"",""Clinical Psychologist"",""Pathologist"",""Public Health"",""Podiatrist"",""Gerontologist"",""Dietitian"",""Veterinary Science"",""Physiotherapist"",""Neurologist"",""Pharmacy"",""Psychiatrist"",""Audiologist"",""Nursing"",""Veterinarian"",""Kinesiologist"",""Pharmacist"",""Dermatologist"",""Radiographer"",""Nutritionist""]";"[""Dermatology""]";"[""Cardiology""]";[];;
ab5dedf0-09e8-4a5a-bc19-397baf38fcc6;Healthcare Data Analyst;General;;[];$110,000;Very High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;Financial Services;"[""Data Science"",""Data Structures""]";"[""Heriot-Watt University"",""ISI Kolkata"",""Cardiff University""]";[];Stable Growth;"[""vigilance"",""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity""]";"[""security"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Cryptocurrency Analyst"",""Financial Analyst"",""Data Scientist"",""Data Science""]";"[""Healthcare IT"",""Hearing Aids""]";"[""Healthcare & Life Sciences"",""Data Science & Analytics"",""Data Centers""]";"[""Data Analysis"",""Data Visualization""]";"[""Data Engineering with Snowflake"",""Introduction to Data Analysis Using Excel"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Azure Data Engineer Associate"",""Google Data Analytics Certificate"",""Data Science: [University Name] Course"",""Data Visualization with Tableau"",""SQL for Data Analysis"",""Python for Data Science"",""Data Storytelling Bootcamp"",""Data Structures & Algorithms in Python"",""PySpark for Big Data"",""Introduction to Probability and Data"",""JavaScript Algorithms & Data Structures"",""IBM Data Science Professional Certificate"",""Hadoop & Big Data""]";"[""Bosnia and Herzegovina""]"
9b7899e3-1527-4268-90c0-595b31185b96;IoT Solutions Architect;General;;[];125000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Entertainment & Media;DevOps & Infrastructure;[];"[""Politecnico di Milano"",""Heriot-Watt University"",""Cornell Tech""]";"[""Telecommunications"",""Information Systems""]";Rapidly Growing;"[""creativity"",""Creativity"",""Attention to Detail"",""systems thinking"",""planning"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Organization"",""Logical Thinking"",""research"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""design"",""art"",""Design"",""Art"",""Visuals"",""technology"",""engineering"",""Technology"",""Cloud Computing"",""IT"",""property"",""fashion"",""arts"",""events"",""ocean"",""home"",""math"",""Data"",""Business"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science""]";"[""USA"",""UK"",""Australia"",""Germany"",""Canada"",""India""]";"[""Landscape Architect"",""Cloud Architect""]";"[""IT Services"",""AR/VR & Metaverse""]";;"[""DevSecOps"",""ARKit"",""CFD Simulation"",""BeautifulSoup""]";"[""GCP Professional Cloud Architect"",""Climate Change Solutions"",""AWS Certified Solutions Architect"",""Microservices with Spring Boot"",""Algorithms Specialization - Stanford""]";
4babb43e-d649-4e64-a87e-e127e3edff0e;Building Inspector;Engineering;Inspects buildings for code compliance and safety;[];$65K-$130K;High;"[""building codes"",""inspection"",""documentation""]";;[];"[""building"",""inspection"",""safety""]";"[""Civil Engineering""]";2026-03-09 03:42:45.923926+00;Manufacturing & Industrial;Real Estate & Construction;"[""Architectural History""]";[];[];Rapidly Growing;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""creativity"",""Creativity"",""Attention to Detail"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Australia"",""Germany""]";"[""Ergonomist"",""Electrical Engineering"",""Civil Engineering"",""Biomedical Engineering"",""Aerospace Engineering"",""Mechanical Engineering"",""Architecture"",""Renewable Energy""]";"[""Building Materials"",""Elevator & Escalator""]";"[""Building Automation"",""Affordable Housing""]";"[""Rust""]";;
8f159d8e-4c1f-4a22-9336-f1ce38aaf441;Emergency Medical Technician;Healthcare;Provides emergency medical care and patient transport;[];$70,000;High;"[""first aid"",""CPR"",""patient assessment"",""triage""]";;[];"[""EMT"",""emergency"",""paramedic""]";"[""Emergency Medicine""]";2026-03-09 03:42:45.923926+00;Healthcare & Life Sciences;Wellness & Fitness;[];[];"[""Pediatrics"",""Physical Therapy""]";Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Midwife"",""Medicine"",""Chiropractor"",""Optometrist"",""Dentistry"",""Acupuncturist"",""Paramedic"",""Clinical Psychologist"",""Pathologist"",""Public Health"",""Podiatrist"",""Gerontologist"",""Dietitian"",""Veterinary Science"",""Physiotherapist"",""Neurologist"",""Pharmacy"",""Psychiatrist"",""Audiologist"",""Nursing"",""Veterinarian"",""Kinesiologist"",""Pharmacist"",""Dermatologist"",""Radiographer"",""Nutritionist""]";;"[""Emergency Care"",""Medical Devices""]";[];;
83c5180f-2960-4c8b-80a1-1fa1f6683a24;AI/ML Engineer;Artificial Intelligence;Builds and deploys machine learning models and AI systems;"[""Junior"",""Mid"",""Senior"",""Staff"",""Principal""]";$100K-$250K;Very High;"[""Python"",""TensorFlow"",""PyTorch"",""deep learning"",""MLOps""]";Bachelor/Master in CS or related;[];"[""AI"",""machine learning"",""deep learning""]";"[""AI"",""Machine Learning"",""Data Science""]";2026-03-09 03:33:46.151983+00;Entertainment & Media;Environmental Services;"[""Artificial Intelligence""]";[];[];Rapidly Growing;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""Future""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Science"",""Artificial Intelligence"",""Data Engineer""]";"[""Retail & E-commerce""]";"[""AI Tooling""]";"[""Deep Learning"",""TensorFlow"",""PyTorch""]";"[""Azure Data Engineer Associate"",""AI for Everyone - Coursera"",""Linear Algebra - MIT OCW""]";"[""Guinea""]"
88b274a2-1b47-4575-93bf-2feffb018a69;UX Researcher;Design (UI/UX);Conducts user research to inform product design;"[""Junior"",""Mid"",""Senior"",""Lead"",""Director""]";$65K-$140K;High;"[""user interviews"",""surveys"",""usability testing"",""data analysis"",""A/B testing""]";Bachelor/Master in HCI/Psychology;[];"[""UX research"",""user research"",""usability""]";"[""UX Design"",""Research""]";2026-03-09 03:33:46.151983+00;Entertainment & Media;Aerospace;[];"[""Middlesex University""]";[];Stable Growth;"[""safety"",""service"",""empathy"",""innovation"",""analytical"",""discipline"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Self-awareness"",""Emotional Intelligence"",""Analytical Thinking"",""Innovation"",""systems thinking"",""creativity"",""Creativity"",""Attention to Detail"",""Leadership"",""Organization"",""research"",""Communication"",""patience"",""precision""]";"[""ocean"",""policy"",""psychology"",""environment"",""math"",""technology"",""sports"",""health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Personal Growth"",""Mental Health"",""Data Science"",""AI"",""Environment"",""Sustainability"",""design"",""art"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Canada"",""India"",""Australia"",""Germany""]";"[""Astrobiology Researcher""]";"[""Retail & E-commerce""]";"[""Augmented Reality""]";[];;
8762d6d2-622e-4d02-a8b6-922487b2d955;Writer / Author;Writing & Publishing;Creates written content for various formats and audiences;"[""Junior Writer"",""Writer"",""Senior Writer"",""Editor"",""Author""]";$30K-$80K;Medium;"[""writing"",""storytelling"",""editing"",""research"",""grammar""]";Bachelor in English/Communications;[];"[""writing"",""authoring"",""content""]";"[""Writing"",""Publishing"",""Content""]";2026-03-09 03:33:46.151983+00;Information Technology;Advertising;"[""Literature""]";"[""Northwestern University Qatar""]";"[""Gender Studies"",""Comparative Literature""]";Steady;"[""creativity"",""Communication"",""Creativity""]";"[""marketing"",""content"",""media"",""Marketing"",""Business"",""Online""]";"[""USA"",""UK"",""India""]";"[""Copywriter""]";;;"[""Copywriting""]";;
63b57ba8-e8e2-489d-b16a-1a73b5ab6941;Urologist;Healthcare;Specializes in urinary tract disorders;[];150000;High;"[""Urology"",""Surgery"",""Diagnostics""]";;[];[];"[""urologist"",""urology"",""kidney""]";2026-04-07 04:56:33.423341+00;Healthcare & Life Sciences;Wellness & Fitness;[];[];"[""Urology"",""Gastroenterology"",""Nephrology"",""Endocrinology""]";Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Midwife"",""Medicine"",""Chiropractor"",""Optometrist"",""Dentistry"",""Acupuncturist"",""Paramedic"",""Clinical Psychologist"",""Pathologist"",""Public Health"",""Podiatrist"",""Gerontologist"",""Dietitian"",""Veterinary Science"",""Physiotherapist"",""Neurologist"",""Pharmacy"",""Psychiatrist"",""Audiologist"",""Nursing"",""Veterinarian"",""Kinesiologist"",""Pharmacist"",""Dermatologist"",""Radiographer"",""Nutritionist""]";"[""Dermatology""]";;"[""Empathic Listening""]";;
907d4bcf-21fe-41cf-8ce0-69a6ca75785b;Hematologist;Healthcare;Treats blood disorders and diseases;[];$70,000;High;"[""hematology"",""blood analysis"",""oncology""]";;[];"[""hematology"",""blood"",""disorders""]";"[""Medicine""]";2026-03-09 03:42:45.923926+00;Healthcare & Life Sciences;Wellness & Fitness;[];[];"[""Epidemiology"",""Immunology"",""Gastroenterology"",""Nephrology"",""Oncology"",""Endocrinology"",""Parasitology"",""Mycology""]";Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Midwife"",""Medicine"",""Chiropractor"",""Optometrist"",""Dentistry"",""Acupuncturist"",""Paramedic"",""Clinical Psychologist"",""Pathologist"",""Public Health"",""Podiatrist"",""Gerontologist"",""Dietitian"",""Veterinary Science"",""Physiotherapist"",""Neurologist"",""Pharmacy"",""Psychiatrist"",""Audiologist"",""Nursing"",""Veterinarian"",""Kinesiologist"",""Pharmacist"",""Dermatologist"",""Radiographer"",""Nutritionist""]";"[""Dermatology""]";;[];;
1ee1a08c-aedf-4065-b6d4-66385362a3c4;Web Developer;Software Engineering;Builds and maintains websites and web applications;"[""Junior"",""Mid"",""Senior"",""Lead"",""Principal""]";$55K-$160K;Very High;"[""HTML"",""CSS"",""JavaScript"",""React"",""APIs"",""responsive design""]";Bachelor in CS or self-taught;[];"[""web development"",""websites"",""frontend""]";"[""Software Engineering"",""Web Development""]";2026-03-09 03:33:46.151983+00;Information Technology;Consumer Robotics;"[""Web Development""]";[];[];Rapidly Growing;"[""Creativity"",""Attention to Detail"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning""]";"[""Design"",""Art"",""Visuals"",""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany"",""India""]";"[""Robotics Process Automation Developer"",""Frontend Developer""]";;;"[""React.js"",""Svelte"",""Vue.js"",""Angular"",""JavaScript"",""Caliper""]";"[""CKAD - Kubernetes Application Developer"",""Node.js Developer Course"",""TensorFlow Developer Certificate"",""Solidity Developer Bootcamp"",""Meta Back-End Developer Certificate"",""Meta Front-End Developer Certificate"",""Full Stack Web Development with React"",""MEAN Stack Developer"",""The Complete Web Developer Bootcamp""]";
